dataset,model,strategy,k_pct,mean_mape,mean_mse,std_mape,median_mape,mean_rmse,mean_selection_time_s,mean_train_time_s,mean_predict_time_s,mean_total_time_s
Communities and Crime,xgboost,rfe,1.0,2301155008425.207,0.01909992099728929,2730935436947.621,1006957544330.407,0.13778268955113587,0.0,1.183305288259985,0.08328970666004348,1.2728017751200378
Communities and Crime,xgboost,shap,0.05,1812032945458.139,0.0248449802507459,503462232336.1754,1833857132303.9229,0.1576145271473725,3.454453432500486,0.9765698082501331,0.07543396624896552,4.513246440749754
Communities and Crime,xgboost,shap,0.15,2220216245508.831,0.022100032432869024,640931329117.9684,2273634991338.4595,0.14865525033230303,3.454453432500486,1.008092482250504,0.10189672374872312,4.56702985775064
Communities and Crime,xgboost,shap,0.25,1989658456426.309,0.0197333387542771,2405276339135.781,998711078974.4858,0.14003034200481757,3.6947244428999877,0.9960122873999899,0.08098531545998863,4.777960919620032
Communities and Crime,xgboost,shap,0.5,2070213794397.2903,0.01905965397688011,2406336582142.276,1151582879168.363,0.13757680744694578,3.6947244428999877,1.0265007715999854,0.07635855905998136,4.803332516319906
Communities and Crime,xgboost,shap,0.75,2020655447114.8296,0.01906784756898193,2372113004764.3857,907903680759.6787,0.1376784849356201,3.6947244428999877,1.0691215767399762,0.07910801001990418,4.848551680939977
Communities and Crime,xgboost,shap,1.0,2301155008425.207,0.01909992099728929,2730935436947.621,1006957544330.407,0.13778268955113587,0.0,1.183305288259985,0.08328970666004348,1.2728017751200378
Communities and Crime,xgboost,tree,0.05,2135800232322.6536,0.02397492007566675,1046140922902.5569,1983043372422.084,0.15482303205868092,1.5096911320006257,0.9028582097507751,0.0966887647500698,2.5135758512496977
Communities and Crime,xgboost,tree,0.15,1926099774198.0,0.020656713712443528,613940693098.5442,1986323803213.5117,0.1436882425837943,1.5096911320006257,1.1583501612512919,0.11302273725050324,2.788091354000244
Communities and Crime,xgboost,tree,0.25,1963136731788.2903,0.019700395843583764,2397984280985.409,960504625955.9408,0.13987643412704737,2.123205231379998,0.9029681868600755,0.076847062339998,3.108660601300085
Communities and Crime,xgboost,tree,0.5,1931688367217.7385,0.019136220941834692,2217180803353.624,1004040837974.9102,0.13786750344917148,2.123205231379998,0.9962686187599457,0.07825924166001182,3.2035373553999897
Communities and Crime,xgboost,tree,0.75,2115632380830.5244,0.018999762779445043,2532163181808.158,1013724340170.4412,0.13738882965435148,2.123205231379998,1.0949038043199835,0.07588970379997131,3.2999251133399956
Communities and Crime,xgboost,tree,1.0,2301155008425.207,0.01909992099728929,2730935436947.621,1006957544330.407,0.13778268955113587,0.0,1.183305288259985,0.08328970666004348,1.2728017751200378
Superconductor,extratrees,mi,0.05,7.147733189560191,155.14826139790407,3.0618548346302634,8.120762502613466,12.452880575443533,5.552600898499804,0.6769398097503654,0.19667450350061697,6.427772576997995
Superconductor,extratrees,mi,0.15,4.998086496148873,113.18327165262545,2.0573420481329636,5.042827762916,10.638391940934993,5.552600898499804,1.0559326080001483,0.21773465800015399,6.827742287999172
Superconductor,extratrees,mi,0.25,4.446465450357288,92.11280657577396,5.675355289095033,1.0556486163950356,9.584315614122492,10.550266894519982,2.2694215574400913,0.13870876886007405,12.966352188579972
Superconductor,extratrees,mi,0.5,4.521604088373966,84.7281556044881,5.681340748716198,1.2582691209306074,9.19457553748033,10.550266894519982,5.111183817800029,0.13681506345994418,15.805370645980116
Superconductor,extratrees,mi,0.75,4.584366164223012,84.92589296242986,5.69515224935081,1.355857766838743,9.20550976398609,10.550266894519982,6.009402485660026,0.12842042581987695,16.695378570319967
Superconductor,extratrees,mi,1.0,4.524648368718913,83.18664696623729,5.6905792218576146,1.1607361819475723,9.110707764464529,0.0,9.694582194720047,0.1308221078400265,9.832103335819971
Superconductor,extratrees,rfe,0.05,5.861687020359193,148.5433264871266,0.9628461844204179,5.50972840242699,12.184524988680444,1.0687597952501164,0.7218897692500832,0.24611659725087517,2.037664845001018
Superconductor,extratrees,rfe,0.15,4.958800189790064,106.03031189847412,1.6952054820050386,4.779716274550809,10.29682643847213,1.0687597952501164,1.2898644090009839,0.20894382199912792,2.5678375474999484
Superconductor,extratrees,rfe,0.25,4.4618742046599715,84.6667687492834,5.659278616154641,1.1865413691517839,9.191037280592532,1.441042039199974,2.639233448500054,0.11885671766011907,4.206227913899952
Superconductor,extratrees,rfe,0.5,4.535529037215088,84.28194153353051,5.6671387707125085,1.2326683866535315,9.170361266961756,1.441042039199974,4.872304845960043,0.13317945065998626,6.454727308440038
Superconductor,extratrees,rfe,0.75,4.516512148208353,84.41705000743833,5.6817111218284095,1.1264148654430022,9.17823392800628,1.441042039199974,5.5939283516200335,0.1490473339800337,7.189889834179935
Superconductor,extratrees,rfe,1.0,4.524648368718913,83.18664696623729,5.6905792218576146,1.1607361819475723,9.110707764464529,0.0,9.694582194720047,0.1308221078400265,9.832103335819971
Superconductor,extratrees,shap,0.05,8.111449994879896,207.4218264038286,2.089742381227248,7.303572601864948,14.361559509300491,105.7343781694999,0.3206016387503041,0.06299677625065665,106.11889978674844
Superconductor,extratrees,shap,0.15,4.956586863417282,104.65224085076703,1.865472501211152,4.854126738661243,10.22899769774051,105.7343781694999,0.6186474922487832,0.05707411675030013,106.41031069924975
Superconductor,extratrees,shap,0.25,4.538174334210606,84.88521000587872,5.693336650079972,1.244498664639436,9.203618050295525,547.44243888836,2.8054661704600403,0.1358984678200431,550.3860267418601
Superconductor,extratrees,shap,0.5,4.542518676729632,84.16028970648995,5.689863599809803,1.1961158671271415,9.163965529533217,547.44243888836,5.271190019020014,0.15284311303993486,552.8685659226202
Superconductor,extratrees,shap,0.75,4.5480856997015255,83.88772973068644,5.705996853490698,1.1623840833022299,9.148999512210878,547.44243888836,5.941579253540003,0.13431189899982196,553.5196564195401
Superconductor,extratrees,shap,1.0,4.524648368718913,83.18664696623729,5.6905792218576146,1.1607361819475723,9.110707764464529,0.0,9.694582194720047,0.1308221078400265,9.832103335819971
Superconductor,extratrees,tree,0.05,8.351138845218113,195.75569462589806,1.581670701278782,8.34693044261446,13.990186356378139,6.571593473749999,0.5906931237495883,0.09659797574931869,7.259108950499467
Superconductor,extratrees,tree,0.15,5.117320480423337,103.78662968186731,1.7555706813043155,4.981620167088863,10.187384927846095,6.571593473749999,1.0013859087503079,0.17604174174994114,7.750572673749048
Superconductor,extratrees,tree,0.25,4.650770919442169,85.70262561205561,5.700890921558006,1.3212633846243877,9.247946481875742,9.91867103931998,2.8837344911201126,0.14132386679991665,12.94977300668007
Superconductor,extratrees,tree,0.5,4.537767691608381,84.37923648339178,5.690378347443438,1.1436429347246286,9.175758968548756,9.91867103931998,5.257898026300063,0.14426676470008257,15.328803277080041
Superconductor,extratrees,tree,0.75,4.558109873796237,83.71676518992007,5.701578946458574,1.1507392716047269,9.139521983036534,9.91867103931998,6.1424690662800545,0.15089741354001485,16.21975733813999
Superconductor,extratrees,tree,1.0,4.524648368718913,83.18664696623729,5.6905792218576146,1.1607361819475723,9.110707764464529,0.0,9.694582194720047,0.1308221078400265,9.832103335819971
Superconductor,ridge,mi,0.05,34.291336813695736,630.5880548862231,8.083977451216514,32.244068355315974,25.107021903344926,9.445557638001446,0.001076734999514825,0.00010912375091713749,9.446775747500396
Superconductor,ridge,mi,0.15,28.962018000138876,543.3265876092509,11.061569228040042,28.19969991338306,23.30591103712326,9.445557638001446,0.004774410499521701,0.002902625499700625,9.453245839751617
Superconductor,ridge,mi,0.25,30.013227924079203,495.23505692543813,23.68011005956404,27.69083201784842,22.248963838018458,16.13450977680001,0.0056347878199721375,0.0009372095799698741,16.141100247299956
Superconductor,ridge,mi,0.5,17.17072041355868,362.0865565979234,12.257853822663801,13.865195502129405,19.024316739898214,16.13450977680001,0.022947676499984433,0.00023430025998545399,16.15771143187996
Superconductor,ridge,mi,0.75,16.187758556039384,354.4100358350004,12.534461620811912,11.30979351558442,18.821836051262157,16.13450977680001,0.029545259359952017,0.000241915240039766,16.164557468580007
Superconductor,ridge,mi,1.0,12.972709569980763,310.8531473546067,9.199495986452595,13.113431725395916,17.62719066808502,0.0,0.04829352519996969,0.00030727853997172003,0.04861058575996135
Superconductor,ridge,rfe,0.05,20.793426990343086,693.8149807277421,11.26016682778764,16.65851858655364,26.33315700940775,1.2235260892502993,0.000904402249943725,0.00010327549989595891,1.2245472314998551
Superconductor,ridge,rfe,0.15,25.06072987716398,444.3397444270659,12.57438076562883,26.454904211757388,21.07137163399742,1.2235260892502993,0.004284339250261775,0.000142469250931675,1.2279609130009703
Superconductor,ridge,rfe,0.25,19.35412134316756,399.17641308355945,13.826913364119084,19.174592692659523,19.972087027433584,2.2443845879000173,0.0058716781999919,0.0006271085600155333,2.2509007075800445
Superconductor,ridge,rfe,0.5,19.4445408556701,359.04922651646854,14.441703697639964,17.569247357747336,18.944344583710702,2.2443845879000173,0.021663125400000302,0.000236981880020668,2.266304046620016
Superconductor,ridge,rfe,0.75,16.879858750544173,355.3939447456539,12.846914933020622,12.62148290302795,18.84768364347454,2.2443845879000173,0.026285668999998908,0.000246606140085482,2.270935674120028
Superconductor,ridge,rfe,1.0,12.972709569980763,310.8531473546067,9.199495986452595,13.113431725395916,17.62719066808502,0.0,0.04829352519996969,0.00030727853997172003,0.04861058575996135
Superconductor,ridge,shap,0.05,29.557433696280455,655.7983689450106,7.806447565427441,27.463792805859416,25.59093800712493,0.18301060575049627,0.0008709534995432,9.875925024968113e-05,0.18399433200011112
Superconductor,ridge,shap,0.15,28.499240948498155,478.29600221676003,9.732441171551741,26.526989264912977,21.858968275060338,0.18301060575049627,0.0010393567508798999,0.000134514249111775,0.18419511925003457
Superconductor,ridge,shap,0.25,22.05552546345973,412.4083264227014,16.515971209306887,20.853120983147413,20.29614712841023,0.2408779273799973,0.005736918679967801,0.0007952460599698907,0.24742707801999583
Superconductor,ridge,shap,0.5,17.41514838991985,355.3950682978732,11.660595516324683,16.09390694019411,18.847686892519526,0.2408779273799973,0.02209327699999898,0.000232046940000098,0.2632227502200203
Superconductor,ridge,shap,0.75,16.524522402826666,352.83914848169746,10.984897024093165,15.917424100745357,18.779628060350948,0.2408779273799973,0.027037327879979742,0.00023939729996522998,0.2681746831000055
Superconductor,ridge,shap,1.0,12.972709569980763,310.8531473546067,9.199495986452595,13.113431725395916,17.62719066808502,0.0,0.04829352519996969,0.00030727853997172003,0.04861058575996135
Superconductor,ridge,tree,0.05,29.11234265311442,545.9223382477796,9.800349177400763,29.18855148282976,23.364578479443153,8.54867564624874,0.000870730499627775,0.00010748549902923817,8.549667332998979
Superconductor,ridge,tree,0.15,26.991632258868673,457.019931274168,1.7410163192080297,27.553292570174612,21.377453397852054,8.54867564624874,0.004288098499273399,0.000148541000271425,8.55311858524874
Superconductor,ridge,tree,0.25,24.831726613489607,437.60012268952835,15.48916429147374,25.39353573988997,20.911223004792888,14.348263486040056,0.0053749616600179614,0.00016193798005583002,14.353898202220044
Superconductor,ridge,tree,0.5,16.944386970677773,356.671879764479,12.08536518000938,15.432875215365156,18.88154929125495,14.348263486040056,0.021587569840039532,0.000237848260048804,14.37010846614011
Superconductor,ridge,tree,0.75,16.08639773563131,351.50264648326157,11.208097219096217,12.155097864581204,18.74419993771167,14.348263486040056,0.02742715643996685,0.000246001060045226,14.375957706220065
Superconductor,ridge,tree,1.0,12.972709569980763,310.8531473546067,9.199495986452595,13.113431725395916,17.62719066808502,0.0,0.04829352519996969,0.00030727853997172003,0.04861058575996135
Superconductor,xgboost,mi,0.05,9.865498987262743,175.4762642450179,1.4628442033885274,9.748084987135584,13.244902893645486,6.688762809249965,1.3641094049989988,0.08553532950099905,8.140835953001442
Superconductor,xgboost,mi,0.15,8.04033660058078,137.0867512405148,1.9634024041541442,8.063487731741247,11.70786233725561,6.688762809249965,1.0247092042509394,0.09449527649940132,7.812487803000295
Superconductor,xgboost,mi,0.25,7.31304162908061,120.70668508547091,7.131451330022397,3.6982754361932404,10.980365988317487,14.22057948600002,1.2724956586999452,0.08360158677997782,15.582578229020001
Superconductor,xgboost,mi,0.5,7.434094875654669,104.59550125975717,6.725325086642174,4.934680137152267,10.221157469565963,14.22057948600002,1.362265917960035,0.07696121924006089,15.666165392920043
Superconductor,xgboost,mi,0.75,7.265589740809967,103.68864357078354,6.488836895320398,5.0118951721277405,10.176756538785279,14.22057948600002,1.4151569983799754,0.07685836174004175,15.71890437493993
Superconductor,xgboost,mi,1.0,7.21133717204443,98.99333856274924,6.516977974707686,4.817898584135708,9.943871601424233,0.0,1.762502185299936,0.07650484024002704,1.8466238725800304
Superconductor,xgboost,rfe,0.05,9.468431167821924,197.53908711854217,1.5695998105410625,9.486156539980145,14.05415176257052,1.550382499501211,1.1687889157492464,0.0991433877507006,2.82272424850089
Superconductor,xgboost,rfe,0.15,7.461250271337775,132.7180933137475,2.5602357251195196,7.744162257954415,11.52006410228896,1.550382499501211,1.3532743977511927,0.08647147900046542,2.997644844002025
Superconductor,xgboost,rfe,0.25,7.257498821549562,112.34819121164948,6.80382516470286,4.286282283069813,10.59316196729297,2.2874696368799916,1.2135274234199869,0.08217908050005458,3.589525328320069
Superconductor,xgboost,rfe,0.5,7.3118882115390385,104.50722324293739,6.5287285232876355,5.345397576099109,10.217220424696853,2.2874696368799916,1.3859717015599518,0.08021938854002653,3.76004943775999
Superconductor,xgboost,rfe,0.75,7.347017277352631,104.26247105480195,6.556592397055149,5.0887583873230655,10.205150532049846,2.2874696368799916,1.4890405408400784,0.08017855021995725,3.86272083181992
Superconductor,xgboost,rfe,1.0,7.21133717204443,98.99333856274924,6.516977974707686,4.817898584135708,9.943871601424233,0.0,1.762502185299936,0.07650484024002704,1.8466238725800304
Superconductor,xgboost,shap,0.05,10.011071152830787,194.43031937178165,1.1960917580924104,9.907251529291411,13.923262721953536,15.244143952500053,0.889110648249698,0.054791249748632226,16.193864972248775
Superconductor,xgboost,shap,0.15,8.37137902548043,125.99521793422646,1.253144913814884,8.17753393993334,11.224758416530594,15.244143952500053,0.8108632402518197,0.06361778974951443,16.12431683424984
Superconductor,xgboost,shap,0.25,7.061733911881568,108.02334735367339,6.4851908349691145,4.001538812379855,10.387923202326709,30.88943612184002,1.0712731211000164,0.0691903599600027,32.035835190200004
Superconductor,xgboost,shap,0.5,7.2518191451627105,101.82876497965634,6.6455464073367,4.036047277195454,10.084333728778269,30.88943612184002,1.1116804601000285,0.07179723627992639,32.07833070772001
Superconductor,xgboost,shap,0.75,7.0772542932406735,100.89873249738974,6.458633120974402,4.738109288843063,10.03923365436903,30.88943612184002,1.1394286077400329,0.07310008634000947,32.10776377769994
Superconductor,xgboost,shap,1.0,7.21133717204443,98.99333856274924,6.516977974707686,4.817898584135708,9.943871601424233,0.0,1.762502185299936,0.07650484024002704,1.8466238725800304
Superconductor,xgboost,tree,0.05,10.25149728725281,215.45770137438876,2.0728833353374654,10.014334380817761,14.676911129940938,8.003700530750393,0.9457384102506694,0.06042659474951502,9.012421075501152
Superconductor,xgboost,tree,0.15,7.912505631633744,123.62115753330518,1.2586192603897903,7.634121835271392,11.118009996869937,8.003700530750393,0.8339283022505697,0.05441762875034323,8.895638745750148
Superconductor,xgboost,tree,0.25,7.731444164429532,108.3239668161411,6.780548079713375,6.1046665371814814,10.40132905243525,14.17495262137998,1.1560189793400513,0.07362952748002949,15.410718696520025
Superconductor,xgboost,tree,0.5,7.21056529354843,101.78017359342351,6.544183002366459,4.876073149125609,10.081916145165293,14.17495262137998,1.1998322508399861,0.0696878824599707,15.450400324719949
Superconductor,xgboost,tree,0.75,7.152778448083433,100.7493700686638,6.605644948609092,4.603255475165483,10.030878355462475,14.17495262137998,1.198713817359967,0.07507495179997928,15.45402436522002
Superconductor,xgboost,tree,1.0,7.21133717204443,98.99333856274924,6.516977974707686,4.817898584135708,9.943871601424233,0.0,1.762502185299936,0.07650484024002704,1.8466238725800304
