dataset,model,strategy,k_pct,mean_mape,mean_mse,std_mape,median_mape,mean_rmse,mean_selection_time_s,mean_train_time_s,mean_predict_time_s,mean_total_time_s
Allstate Claims Severity,ridge,rfe,0.25,0.7265200828656062,4562268.648996423,0.040527176159804626,0.7113507535374826,2134.9730624113613,0.36699093979550523,0.03776129472535098,0.00207028406439344,0.4068453251966275
Allstate Claims Severity,ridge,rfe,0.5,0.7067386762563539,4433943.048165606,0.03936290240933068,0.6864239080323056,2104.735198795057,0.36699093979550523,0.07769531473362193,0.0034943107399157737,0.4482073270676968
Allstate Claims Severity,ridge,rfe,0.75,0.7049356351668674,4352775.947483167,0.046338279041050326,0.6921006202070442,2086.85844646531,0.18243292125674856,0.14580477364018138,0.006548230664309954,0.33478592556124
Allstate Claims Severity,ridge,rfe,1.0,0.6992661947893687,4372325.798648859,0.0401219791540378,0.6797732195145492,2090.067727865751,0.0,0.21278186073759567,0.009774632391054146,0.222580754411562
Allstate Claims Severity,ridge,shap,0.25,0.8055262636149425,5321187.265607419,0.07767629287815271,0.776418919290244,2305.2695993970096,0.012056590057909445,0.034672558206754384,0.0029609576643754598,0.04971058331818004
Allstate Claims Severity,ridge,shap,0.5,0.7283136008879313,4675461.846580114,0.043334509902630235,0.7119954051130396,2161.259257364458,0.012056590057909445,0.07792255806659032,0.0033489234590281533,0.09335470445609337
Allstate Claims Severity,ridge,shap,0.75,0.7137469913189256,4479913.584487104,0.04342821390262339,0.7006574208103344,2150.9766278858397,0.006176836103211346,0.14127321546963462,0.0068102366933873535,0.1542602882662334
Allstate Claims Severity,ridge,shap,1.0,0.6992661947893687,4372325.798648859,0.0401219791540378,0.6797732195145492,2090.067727865751,0.0,0.20029176919876285,0.010283536467856359,0.21059662793219705
Allstate Claims Severity,ridge,tree,0.25,0.7564135941952005,4682302.739031661,0.05611919668389883,0.7372957364655388,2163.019598709638,0.9230803815298714,0.039768933733769954,0.0022328363265841865,0.9651057775442798
Allstate Claims Severity,ridge,tree,0.5,0.7132811364055548,4439794.716658031,0.0449795973349014,0.6921265960456173,2106.1076213221336,0.9230803815298714,0.08481792719879493,0.0032797687958615067,1.0112037589307874
Allstate Claims Severity,ridge,tree,0.75,0.7031595687062852,4391041.349504833,0.04041447686185089,0.6855125643152448,2105.024093133444,0.45581024926527275,0.15274114539806302,0.005982000419383333,0.6145333950827191
Allstate Claims Severity,ridge,tree,1.0,0.6992661947893687,4372325.798648859,0.0401219791540378,0.6797732195145492,2090.067727865751,0.0,0.22134791986706354,0.008689880386615747,0.2300583519429589
Allstate Claims Severity,xgboost,mi,0.25,0.6609580304307677,4068938.9762859554,0.03417593918903541,0.6594998896891355,2016.1281664949852,1.1582982401441162,1.1235830262574988,0.03920606940131008,2.3235394958794737
Allstate Claims Severity,xgboost,mi,0.5,0.6191525581963243,3717320.578615343,0.023262324923952946,0.610223889676777,1927.401618801785,1.1582982401441162,1.452485142807321,0.0443769357943286,2.6575481164851227
Allstate Claims Severity,xgboost,mi,0.75,0.618196713518749,3700209.3696303233,0.02848485901888799,0.617736414860877,1927.9406611257791,0.5802712866620343,1.6828081212780683,0.060200478266715644,2.3232798862068185
Allstate Claims Severity,xgboost,mi,1.0,0.6136772348452453,3653419.0489512244,0.02522132066785864,0.601703133208413,1910.6367170604037,0.0,1.8982941118030188,0.07629223813613252,1.976873670401983
Allstate Claims Severity,xgboost,rfe,0.25,0.6523851284472798,3870387.82706445,0.029620348400345775,0.638638462183227,1966.6891142189902,0.41407612586626785,1.271857952598172,0.035666897923996,1.7237409585349572
Allstate Claims Severity,xgboost,rfe,0.5,0.6253081482327941,3710558.877033567,0.027545800052587263,0.6106391880388244,1925.616019214178,0.41407612586626785,1.5589398104775076,0.04266591380195066,2.0182002574787474
Allstate Claims Severity,xgboost,rfe,0.75,0.6246804434846194,3721526.5990347774,0.025042907375839047,0.6120776793357033,1929.5414416757908,0.20535710592409373,1.7463537048121227,0.06127885321844677,2.0129896639546634
Allstate Claims Severity,xgboost,rfe,1.0,0.6136772348452453,3653419.0489512244,0.02522132066785864,0.601703133208413,1910.6367170604037,0.0,1.9444999480697638,0.07996809366159137,2.026779019452321
Allstate Claims Severity,xgboost,shap,0.25,0.6538330876664314,3861926.6820750767,0.037675002317552574,0.6494016629556886,1950.3834185309495,0.8392461637000034,0.9136059889047317,0.03616575548857858,1.7890179080933137
Allstate Claims Severity,xgboost,shap,0.5,0.6191521561659334,3604463.1938165524,0.03517264890082947,0.6124699661154724,1911.1681957242074,0.8338924002400548,0.9863431565569719,0.04475229858273014,1.864987855379757
Allstate Claims Severity,xgboost,shap,0.75,0.6117576310308341,3646804.1495530326,0.030919772905367918,0.606293470070258,1933.231410955114,0.4151506873787342,1.1167292236269206,0.06138930062204286,1.5932692116276976
Allstate Claims Severity,xgboost,shap,1.0,0.6124774782570466,3659451.1413647532,0.028791702250730782,0.6044781915272075,1912.524929798121,0.0,1.2402449255295194,0.07838964509863593,1.3186345706281553
Allstate Claims Severity,xgboost,tree,0.25,0.6556287356353,3847125.583668153,0.036381627778119305,0.6467846919962392,1960.5746843571446,0.8392710183436672,0.9061747533967719,0.03615919765628249,1.7838534313370473
Allstate Claims Severity,xgboost,tree,0.5,0.6183212501518351,3670353.9210071773,0.02676292716398415,0.6073734934648495,1915.0814933950603,0.8392710183436672,0.96919138567755,0.044624531602797356,1.8554797841468826
Allstate Claims Severity,xgboost,tree,0.75,0.6172586426339565,3720723.7055776687,0.032871535752867,0.6111204613250321,1920.712787158348,0.42667660461361456,1.0999792149472192,0.06109670833329401,1.587752527894128
Allstate Claims Severity,xgboost,tree,1.0,0.6136772348452453,3653419.0489512244,0.02522132066785864,0.601703133208413,1910.6367170604037,0.0,1.243127998271181,0.07722264494514089,1.3229112986591645
