dataset,model,strategy,k_pct,fold,repeat_seed,rmse,mae,mape,mse,selection_time_s,train_time_s,predict_time_s,total_time_s
Superconductor,xgboost,custom_shap_rfe,0.05,1,42,13.278995437127394,8.823504334275173,2.729006868284241,176.33171981925014,2.893499913625419e-05,3.641721252992284,0.0091188350052107,3.6508690229966314
Superconductor,xgboost,custom_shap_rfe,0.1,1,42,10.743043174845276,6.94478214052646,2.542777624590716,115.41297665658966,1.4065997675061226e-05,3.6634573219926096,0.0085162869945634,3.671987674984848
Superconductor,xgboost,custom_shap_rfe,0.15,1,42,10.37707177629151,6.710913629203477,2.3087518586035287,107.68361865030585,1.202299608848989e-05,3.6441037130134646,0.009726080999826,3.653841817009379
Superconductor,xgboost,custom_shap_rfe,0.25,1,42,9.917908432995311,6.42042222024176,2.2687145906965043,98.3649076852795,1.2434000382199883e-05,3.671549070990295,0.0096923680102918,3.681253873000969
Superconductor,xgboost,custom_shap_rfe,0.5,1,42,9.639150621066724,6.277801155036528,2.121698817522544,92.91322469561102,1.0710995411500336e-05,3.929219908008236,0.0113157629966735,3.9405463820003206
Superconductor,xgboost,custom_shap_rfe,0.05,2,42,13.410786613033126,8.633344055855861,2.002761670248455,179.8491975803085,2.7062007575295866e-05,3.6407157500070753,0.0090979050000896,3.64984071701474
Superconductor,xgboost,custom_shap_rfe,0.1,2,42,10.949761779506098,6.779024090270565,2.0336682765027128,119.89728302793254,1.2163000064902008e-05,3.6568731680017663,0.0097759450000012,3.666661276001832
Superconductor,xgboost,custom_shap_rfe,0.15,2,42,10.700600093925535,6.618966584629333,1.8939899051745144,114.5028423701192,1.1912008631043136e-05,3.6400068320072014,0.0096679010021034,3.649686645017937
Superconductor,xgboost,custom_shap_rfe,0.25,2,42,10.207075396805662,6.327509407526258,1.917241611146255,104.18438815607544,1.1472002370283008e-05,3.6566876790020615,0.0106524209986673,3.667351572003099
Superconductor,xgboost,custom_shap_rfe,0.5,2,42,9.905961524081714,6.050310647263054,1.6180180786190144,98.12807371658732,1.0839998139999809e-05,3.92464910299168,0.010666707996279,3.9353266509860982
Superconductor,xgboost,custom_shap_rfe,0.05,3,42,14.303227898794464,9.006678609576385,9.397804640737895,204.58232832485228,2.8152993763796985e-05,4.285511585010681,0.0104448600031901,4.295984598007635
Superconductor,xgboost,custom_shap_rfe,0.1,3,42,12.545429922720045,7.655519809507757,10.977741454896886,157.38781194587943,1.3434997526928782e-05,4.230145005989471,0.0097553989908192,4.239913839977817
Superconductor,xgboost,custom_shap_rfe,0.15,3,42,11.374624651781996,6.9321438421708335,12.98816908482433,129.3820859689267,1.2373013305477798e-05,4.244404812998255,0.010150786009035,4.254567972020595
Superconductor,xgboost,custom_shap_rfe,0.25,3,42,11.17502128388462,6.705212925638863,11.575416967173071,124.88110069527428,1.198200334329158e-05,4.285222812002758,0.0108544440008699,4.296089238006971
Superconductor,xgboost,custom_shap_rfe,0.5,3,42,10.70435579402301,6.405186534031563,10.648322435538931,114.583232965034,1.152099866885692e-05,4.415247605997138,0.0125433530047303,4.427802480000537
Superconductor,xgboost,native_fi,0.05,4,42,13.238183051287686,8.66690183015495,13.15134531810902,175.24949049940054,1.1420052032917738e-06,4.194957501007593,0.010230544998194,4.205189188010991
Superconductor,xgboost,native_fi,0.1,4,42,11.165000206297414,7.064686853324768,5.784504838986753,124.6572296066213,1.2730015441775322e-06,4.245468699009507,0.0098779399995692,4.25534791201062
Superconductor,xgboost,native_fi,0.15,4,42,10.648122925204028,6.710632759281133,4.775017253380759,113.3825218302556,9.520008461549878e-07,4.255694008010323,0.0096784030029084,4.265373363014078
Superconductor,xgboost,native_fi,0.25,4,42,10.160020866189685,6.376584831022763,6.7646072582696215,103.22602400140974,9.71995177678764e-07,4.33909916599805,0.0119405550067313,4.351040692999959
Superconductor,xgboost,native_fi,0.5,4,42,9.935647390372694,6.224418406008615,2.818397643736714,98.7170890658197,1.4730030670762062e-06,4.523762351003825,0.0121055269992211,4.535869351006113
Superconductor,xgboost,baseline,1.0,4,42,9.800873983680464,6.071170853149471,5.562835406198912,96.05713084398454,1.7829879652708769e-06,4.742139025998768,0.0151151999889407,4.7572560089756735
Superconductor,xgboost,native_fi,0.05,5,42,12.987488223841153,8.246843045156771,10.7527529186852,168.67485036441263,9.71995177678764e-07,4.1315909850090975,0.0094012609915807,4.140993217995856
Superconductor,xgboost,native_fi,0.1,5,42,11.13037287671619,6.864281189657591,7.081786787601245,123.88520037473944,1.1519878171384337e-06,4.119557402998908,0.0089130400010617,4.128471594987786
Superconductor,xgboost,native_fi,0.15,5,42,10.925847498765922,6.619174448976275,4.080011784366291,119.37414356628956,1.16199953481555e-06,4.073884947996703,0.0102541829983238,4.084140292994562
Superconductor,xgboost,native_fi,0.25,5,42,10.31914989901287,6.298058966462932,4.946122874531843,106.48485463829736,1.1520023690536618e-06,4.022056855988922,0.0107581949996529,4.032816202990944
Superconductor,xgboost,native_fi,0.5,5,42,10.118148614638676,6.097599983473137,4.325626988632433,102.37693138791457,1.4230026863515377e-06,4.197452862994396,0.0128794810007093,4.210333766997792
Superconductor,xgboost,baseline,1.0,5,42,10.11517751114143,6.082417484573552,5.382692266557866,102.31681608190134,1.923996023833752e-06,4.487449380001635,0.0135979470069287,4.501049251004588
Superconductor,xgboost,custom_shap_rfe,0.05,4,42,13.926370308529012,8.897127224015446,11.747532826760668,193.9437899702785,1.3905999367125332e-05,3.907630824993248,0.0091141369921388,3.916758867984754
Superconductor,xgboost,custom_shap_rfe,0.1,4,42,10.848647284430632,6.870557608659803,5.534643025670063,117.69314790198412,1.4067001757211983e-05,3.964183680000133,0.0094195140118245,3.9736172610137146
Superconductor,xgboost,custom_shap_rfe,0.15,4,42,10.577467570085773,6.718957603907042,4.373811422151755,111.88282019621622,1.541900564916432e-05,3.906507239997154,0.0096901860088109,3.9162128450116143
Superconductor,xgboost,custom_shap_rfe,0.25,4,42,10.26218001320022,6.48947753263199,3.667912059664959,105.31233862332608,1.1411000741645694e-05,3.969034373003524,0.0106931299960706,3.979738914000336
Superconductor,xgboost,custom_shap_rfe,0.5,4,42,9.977792002036438,6.246583390933276,6.440263763591847,99.55633323590229,1.155199424829334e-05,4.037182847998338,0.0111782369931461,4.048372636985732
Superconductor,xgboost,custom_shap_rfe,0.05,5,42,12.962545559162248,8.211654220979534,10.800256095420062,168.0275873733569,1.4958990504965186e-05,4.190025282994611,0.0094532500079367,4.199493491993053
Superconductor,xgboost,custom_shap_rfe,0.1,5,42,10.91838323465266,6.69025919830753,4.15410776827311,119.2110924587443,1.2382995919324458e-05,4.225173013997846,0.0097432079928694,4.234928604986635
Superconductor,xgboost,custom_shap_rfe,0.15,5,42,10.732065731007744,6.558845131742347,4.991837331233397,115.1772348546708,1.1822005035355689e-05,4.199464897988946,0.0094284930091816,4.208905213003163
Superconductor,xgboost,custom_shap_rfe,0.25,5,42,10.357839386961135,6.299514458528879,5.734539465536772,107.28483676608344,1.1461990652605891e-05,4.174451293001766,0.0106931729969801,4.185155927989399
Superconductor,xgboost,custom_shap_rfe,0.5,5,42,10.111849713663949,6.121045520962045,7.0123272229835685,102.24950463172564,1.0478994227014482e-05,4.254087911001989,0.0118618720007361,4.265960261996952
Superconductor,xgboost,native_fi,0.05,6,42,13.292342770442696,8.569444686985824,29.373388266323524,176.6863763269402,1.2020027497783303e-06,3.91905883900472,0.0092938700108788,3.928353911018348
Superconductor,xgboost,native_fi,0.1,6,42,11.101043540741298,7.052062336972113,26.161688464736507,123.23316769343408,1.2119999155402184e-06,4.099877859000117,0.0094581110024591,4.109337182002491
Superconductor,xgboost,native_fi,0.15,6,42,10.908507625596862,6.860669511564296,29.599199142766576,118.99553861770488,1.1320080375298858e-06,4.166133264996461,0.0094278539909282,4.175562250995426
Superconductor,xgboost,native_fi,0.25,6,42,10.272669022967104,6.460750405123003,27.671212599941263,105.52772885542794,1.001986674964428e-06,4.181341920993873,0.0101620409986935,4.191504963979241
Superconductor,xgboost,native_fi,0.5,6,42,9.877906420061857,6.131534813327736,25.294538660864823,97.5730352434992,1.5430123312398791e-06,4.282007948990213,0.0117370069929165,4.293746498995461
Superconductor,xgboost,baseline,1.0,6,42,9.699389243817876,6.027293253130478,24.49462036505108,94.0781517030899,1.934007741510868e-06,4.467658722001943,0.0141053819970693,4.481766038006754
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,1,42,13.24306865619912,8.727474604723472,2.767118221671445,175.37886743280353,100.50500571800512,3.903386074001901,0.009723278999445,104.41811507100648
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,1,42,11.088585896674504,7.247296649027879,2.6867073719654524,122.9567371879287,95.85078999199322,4.315676650003297,0.0243425869994098,100.19080922899592
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,1,42,10.452240672941652,6.79774666121339,2.461259399671317,109.24933508509577,104.63746053399518,3.915472348002368,0.0101839410053798,108.56311682300291
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,1,42,10.021659781141036,6.476941214337908,2.1483826472859016,100.4336647689398,110.20603628199024,4.152254333006567,0.0116361580003285,114.36992677299712
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,1,42,9.571340822001304,6.239572285185233,2.1241156733756696,91.61056513090858,133.39122004700766,4.006561048998265,0.0118685070046922,137.40964960301062
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,2,42,13.433623131836884,8.560421972901596,1.7124432409631407,180.46223044822295,100.2389834170026,3.9085792130063055,0.0091805720003321,104.15674320200924
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,2,42,11.10771876884988,6.994684537843633,2.472613940777902,123.38141624785987,96.02201133899509,4.352637460993719,0.0103265690122498,100.38497536900104
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,2,42,10.633410299168954,6.643424168515801,2.3727487101975058,113.0694145904724,104.54987306600378,3.90558022800542,0.0095485290075885,108.4650018230168
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,2,42,10.22563558148902,6.288834001052778,1.706026954298462,104.5636230454143,110.36168616599753,4.1685740490065655,0.0100975070090498,114.54035772201314
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,2,42,9.826429101026536,6.08023355811029,1.903333205680128,96.5587088775012,133.5166783839959,4.049680083000567,0.0124770179972983,137.57883548499376
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,3,42,14.618210660760674,9.077810321528151,12.24243860047306,213.692082922377,99.63321281899698,4.242789326992352,0.0087172360072145,103.88471938199656
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,3,42,11.792077513020152,7.214723651039543,11.598748421799415,139.05309207307556,95.16771229499136,4.628689159988426,0.0096332989924121,99.8060347539722
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,3,42,11.393749418251923,6.911208245215153,12.22956234343104,129.81752580591606,104.903020052996,4.270501883991528,0.0104972429980989,109.18401917998564
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,3,42,11.144386778733328,6.691821648607204,11.3768751660974,124.1973566740062,110.34355177899124,4.4295105100027286,0.012826018006308,114.78588830700028
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,3,42,10.736126688859189,6.428032852206999,11.458619162635898,115.26441627923458,130.10705937599414,3.914233763003722,0.0106512760103214,134.03194441500818
Superconductor,xgboost,custom_shap_rfe,0.05,6,42,13.28987736102894,8.562171519866398,29.37609502968003,176.6208402711895,2.3123997380025685e-05,3.321803761995397,0.0084439999918686,3.330270885984646
Superconductor,xgboost,custom_shap_rfe,0.1,6,42,10.94598778885658,6.934020465593168,26.862362120658087,119.8146486737974,1.3554992619901896e-05,3.831032450994826,0.0088525929895695,3.839898598977016
Superconductor,xgboost,custom_shap_rfe,0.15,6,42,10.578291138635572,6.683096566994955,28.018213335389078,111.90024341373586,1.3555996702052653e-05,3.6792621229978977,0.0090225349995307,3.6882982139941305
Superconductor,xgboost,custom_shap_rfe,0.25,6,42,10.15593470017344,6.4353306078447,25.636284145619435,103.143009634187,1.1792013538070025e-05,3.8551887780049583,0.0106327399989822,3.865833310017479
Superconductor,xgboost,custom_shap_rfe,0.5,6,42,9.769026500741976,6.11322902182492,24.11047093740151,95.43387877219902,1.1070995242334902e-05,4.462305903987726,0.0112196100089931,4.473536584991962
Superconductor,xgboost,native_fi,0.05,7,42,13.968136719082546,9.18348107512107,1.6375462545881627,195.1088434029821,2.343993401154876e-06,4.077603284007637,0.0086178990022744,4.0862235270033125
Superconductor,xgboost,native_fi,0.1,7,42,11.297413963930929,7.261465281262402,1.1898148594546158,127.6315622724215,1.2119999155402184e-06,4.482992760007619,0.0133735840063309,4.496367556013865
Superconductor,xgboost,native_fi,0.15,7,42,10.53362375720248,6.721884617408042,1.1423577850394064,110.95722945830052,1.191991032101214e-06,4.389855193003314,0.0111010800028452,4.400957464997191
Superconductor,xgboost,native_fi,0.25,7,42,10.211513713412328,6.56419875261768,1.1163265637498867,104.275012319208,9.81992343440652e-07,4.383466227998724,0.0098124310025013,4.393279640993569
Superconductor,xgboost,native_fi,0.5,7,42,10.100031601877756,6.42165860139662,1.030572529771736,102.01063835892934,1.3929966371506453e-06,4.444222778009134,0.0124321990006137,4.456656370006385
Superconductor,xgboost,baseline,1.0,7,42,10.041140372466632,6.353289195436638,1.08021345850087,100.82449997957931,1.6429985407739878e-06,4.625197279005079,0.0144945319916587,4.639693453995278
Superconductor,xgboost,native_fi,0.05,8,42,13.326969928722788,8.578981390534452,1.4055231605089764,177.60812748108145,1.3020035112276671e-06,4.286127989005763,0.0103289279941236,4.296458219003398
Superconductor,xgboost,native_fi,0.1,8,42,11.543511088107731,7.378689111781726,1.2715539973837222,133.2526482412662,1.4530087355524302e-06,4.342389724013628,0.0103424940025433,4.352733671024907
Superconductor,xgboost,native_fi,0.15,8,42,10.756353349503115,6.75296348182628,1.4132399757079273,115.69913737936687,1.0220101103186607e-06,4.327828262001276,0.0109332919964799,4.338762576007866
Superconductor,xgboost,native_fi,0.25,8,42,10.450157009411411,6.430973696293655,1.2982886074976523,109.20578152135047,9.619980119168758e-07,4.377952330003609,0.0100383579992922,4.387991650000913
Superconductor,xgboost,native_fi,0.5,8,42,10.188223907699504,6.255902654465166,1.4476325504644898,103.79990639341976,1.4319957699626684e-06,4.426632073998917,0.011779882988776,4.438413388983463
Superconductor,xgboost,baseline,1.0,8,42,9.969747135808843,6.14944884763558,1.2785627769568253,99.39585795196864,1.983993570320308e-06,4.628427200994338,0.0147265209961915,4.6431557059841
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,4,42,13.667842516559965,8.800424411512,5.119301331038257,186.8099190574842,98.50748120900244,3.89811227399332,0.0095106869994197,102.41510416999516
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,4,42,11.434092634280884,7.216220248654527,5.599517281754593,130.73847436931635,96.74289645301178,4.163806162992842,0.0101316219952423,100.91683423799986
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,4,42,10.78187844080005,6.806177758108948,4.182773973038757,116.24890271218892,104.381568272991,4.170479666994652,0.0109828530112281,108.56303079299688
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,4,42,10.133172024934048,6.411417156741554,5.31055256239885,102.681175286906,106.84750668299966,4.300947290001204,0.010594380000839,111.15904835300172
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,4,42,9.924903551476431,6.227933518920497,3.6885734192684008,98.5037105061095,134.80237822499475,4.138505184004316,0.0287871259934036,138.96967053499247
Superconductor,xgboost,custom_shap_rfe,0.05,7,42,13.1743167448035,8.61743215994346,1.2183988509488273,173.56262169240986,1.7012993339449167e-05,3.761635798990028,0.0091645219945348,3.7708173339779023
Superconductor,xgboost,custom_shap_rfe,0.1,7,42,11.102885541994969,7.105732029290617,1.1366991549946994,123.27406735864086,1.4176999684423208e-05,3.75126553598966,0.0085957849951228,3.759875497984467
Superconductor,xgboost,custom_shap_rfe,0.15,7,42,10.657914245110486,6.839461293421662,1.13210107249379,113.59113605612905,1.3425000361166894e-05,3.770212380011799,0.0101905740011716,3.780416379013332
Superconductor,xgboost,custom_shap_rfe,0.25,7,42,10.378812729673278,6.643041886631991,0.9892864845751806,107.71975367762808,1.2103002518415453e-05,3.876046650999342,0.0097605699993437,3.885819324001204
Superconductor,xgboost,custom_shap_rfe,0.5,7,42,10.295113740609931,6.498456436052439,0.9893357226226692,105.9893669320954,1.2584001524373887e-05,3.9632082970056217,0.0106097759999101,3.973830657007056
Superconductor,xgboost,native_fi,0.05,9,42,13.275416632931078,8.47487653700562,11.096945939203488,176.23668677790312,1.97399640455842e-06,4.239290091994917,0.0090984669950557,4.248390532986377
Superconductor,xgboost,native_fi,0.1,9,42,11.580346975913988,7.250179378928529,19.0854040407895,134.10443608256023,1.3730023056268692e-06,4.199607209011447,0.010323744994821,4.209932327008573
Superconductor,xgboost,native_fi,0.15,9,42,10.693750942023897,6.684408302881881,19.83552213562721,114.35630921003693,1.081993104889989e-06,4.157310269001755,0.0102626690058968,4.167574020000757
Superconductor,xgboost,native_fi,0.25,9,42,10.20562943292902,6.305515164874158,19.048965795217075,104.15487212226712,1.0419898899272084e-06,4.155880212012562,0.0110771710023982,4.16695842500485
Superconductor,xgboost,native_fi,0.5,9,42,10.141445365773206,6.19246784253613,18.928814570785697,102.84891410696284,1.5129917301237583e-06,4.206563405008637,0.0116682890075026,4.21823320700787
Superconductor,xgboost,baseline,1.0,9,42,10.14384898574992,6.103010717683579,18.89815810176811,102.89767224569964,1.6429985407739878e-06,4.427714667996042,0.0147809900081483,4.442497301002732
Superconductor,xgboost,custom_shap_rfe,0.05,8,42,13.667477826241331,8.716878976793549,1.4427700736630344,186.7999501307985,1.6671998309902847e-05,4.37216086499393,0.0090190259943483,4.381196562986588
Superconductor,xgboost,custom_shap_rfe,0.1,8,42,11.186210837170709,6.994122509801511,1.5268516146527047,125.13131289363535,1.3614990166388452e-05,4.274440902008792,0.0107843459991272,4.285238862998085
Superconductor,xgboost,custom_shap_rfe,0.15,8,42,10.680982339179709,6.709073690159997,1.4208940276316877,114.08338372986884,1.293398963753134e-05,4.277857595006935,0.01048260499374,4.288353133990313
Superconductor,xgboost,custom_shap_rfe,0.25,8,42,10.331267738833604,6.382474985826407,1.1983289030367963,106.735093091464,1.1752999853342772e-05,4.288772997999331,0.0102112219901755,4.29899597298936
Superconductor,xgboost,custom_shap_rfe,0.5,8,42,10.245587680069402,6.3471015082746,1.171833809613529,104.9720669099899,1.2232994777150452e-05,4.399027282008319,0.0112014659971464,4.410240981000243
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,5,42,13.728296580693826,8.643176253788141,5.224845789817597,188.4661270074898,94.59154528999352,4.229588948001037,0.009588293993147,98.8307225319877
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,5,42,11.093961551557625,6.763209337086432,5.233078451360496,123.07598290743884,93.632707140001,3.815933916004724,0.0089504080096958,97.45759146401542
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,5,42,10.645579779574604,6.475596516208307,5.15031275177109,113.32836884328766,105.72308151099423,4.08014687699324,0.0095646410045446,109.81279302899202
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,5,42,10.403589078710215,6.284473091002901,5.161143029141739,108.23466571865846,109.37747148600464,4.28038624599867,0.0113574510032776,113.6692151830066
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,5,42,10.160855011475164,6.121789935793083,5.858124295864624,103.24297456421998,135.07871124699886,4.284539450003649,0.0114408570079831,139.3746915540105
Superconductor,xgboost,native_fi,0.05,10,42,13.32447668488877,8.71214157954276,1.8875469020427256,177.5416789261444,1.68298720382154e-06,3.9164421480090814,0.0093888749979669,3.925832705994253
Superconductor,xgboost,native_fi,0.1,10,42,10.682148002456598,7.00391771420957,1.501624474425637,114.10828594638748,1.091990270651877e-06,3.979650130000664,0.0098923080076929,3.989543529998628
Superconductor,xgboost,native_fi,0.15,10,42,10.481564279794028,6.863656489662033,1.458009395906317,109.86318975145406,1.0020012268796563e-06,3.946930385995074,0.0103914510109461,3.9573228390072472
Superconductor,xgboost,native_fi,0.25,10,42,10.14986505931618,6.621354884135981,1.42619188050642,103.0197607223274,1.0219955584034324e-06,3.9819347330048913,0.0099853930005338,3.991921148000984
Superconductor,xgboost,native_fi,0.5,10,42,9.758964256833554,6.325261352165847,1.4986274150237162,95.23738336615487,1.4830002328380942e-06,4.159506531999796,0.0120967379916692,4.171604752991698
Superconductor,xgboost,baseline,1.0,10,42,9.42973550647275,6.161412352288318,1.515940351170898,88.9199117220329,1.7839920474216342e-06,4.495584046992008,0.014917725988198,4.510503556972253
Superconductor,xgboost,custom_shap_rfe,0.05,9,42,13.256243065093017,8.479504265221124,10.974015982069297,175.72798020082672,1.5860001440159976e-05,4.129976070005796,0.0082601479953154,4.138252078002552
Superconductor,xgboost,custom_shap_rfe,0.1,9,42,10.752091873492615,6.715360853508333,19.33626032579308,115.60747965602594,1.4747987734153868e-05,4.284215375999338,0.009623639009078,4.29385376299615
Superconductor,xgboost,custom_shap_rfe,0.15,9,42,10.776493203015276,6.6223932168630775,20.981747429235977,116.13280575463445,1.2514006812125444e-05,4.425177508004708,0.0103876640059752,4.435577686017496
Superconductor,xgboost,custom_shap_rfe,0.25,9,42,10.41210062531445,6.341549939749171,19.05804348028141,108.41183943167356,1.1441996321082115e-05,4.442753606999759,0.01023414300289,4.45299919199897
Superconductor,xgboost,custom_shap_rfe,0.5,9,42,10.203691465018832,6.203168659774191,18.895283002449816,104.11531951329818,1.0850009857676923e-05,4.5347239519906,0.0118654999969294,4.546600301997387
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,6,42,13.535650321024027,8.706689781272221,32.781204666206015,183.21382961303792,97.3862448699947,4.14675317700312,0.0093739900039508,101.54237203700175
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,6,42,11.377231182243776,7.172427591703168,28.819745301585638,129.4413893742201,95.3999281169963,3.73868008700083,0.0087366119987564,99.1473448159959
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,6,42,10.603372844659722,6.66818433061171,26.56296617951153,112.4315156828672,103.71574009099275,4.0565807100065285,0.0096445390081498,107.78196534000745
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,6,42,10.106956462987489,6.392950806831079,26.17880203674298,102.15056894472454,109.95139580599788,3.9581589459994575,0.0101107800001045,113.91966553199744
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,6,42,9.85197927372926,6.153983983615649,24.38946228757692,97.0614956099909,132.68562610598747,3.946274262998486,0.0114474180008983,136.64334778698685
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.05,7,42,13.241064535797337,8.736278489041979,1.255629021833003,175.32579004114996,97.85296300399932,4.438367187991389,0.0106367490079719,102.30196694099868
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.1,7,42,11.291627311678845,7.231971594816766,1.212356968083064,127.5008473458516,95.01230118300008,4.200934064007015,0.0101123759959591,99.22334762300306
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.15,7,42,10.65633794440899,6.875377630715716,1.1007414719997315,113.55753838545084,103.30574010500276,4.188398787999176,0.0105100969958584,107.5046489899978
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.25,7,42,10.37437419822384,6.59070943331068,1.1809868926443587,107.62764000477252,108.62429827799497,4.232745169007103,0.0101444239990087,112.86718787100108
Superconductor,xgboost,hybrid_fi_custom_shap_rfe,0.5,7,42,10.326626731872828,6.509090542816421,1.0106720676793228,106.6392196594305,131.5289618990064,3.741214396999567,0.0120753259980119,135.28225162200397
Superconductor,xgboost,custom_shap_rfe,0.05,10,42,13.48796647791295,8.80269322145019,2.001982120601277,181.92523970930347,1.5550001990050077e-05,3.843153399997391,0.0094666799996048,3.8526356299989857
Superconductor,xgboost,custom_shap_rfe,0.1,10,42,10.65330341034718,6.969187765736907,1.5703684375106874,113.49287355291489,1.339500886388123e-05,3.8065217650000704,0.0106262949993833,3.8171614550083177
Superconductor,xgboost,custom_shap_rfe,0.15,10,42,10.358131399866632,6.805257427922533,1.4464669080416312,107.29088609690308,1.3244993169791996e-05,4.259956522000721,0.0091896160010946,4.269159382994985
