dataset,model,strategy,k_pct,fold,repeat_seed,mape,mse,rmse,selection_time_s,train_time_s,predict_time_s,total_time_s
Allstate Claims Severity,ridge,shap,0.25,3,256,0.7970152573421239,5452828.808653024,2335.1292916352672,0.0019314030068926,0.0286645659944042,0.0010445959633216,0.0316608719876967
Allstate Claims Severity,ridge,shap,0.5,3,256,0.7022082337082982,4609994.155750653,2147.0896943888147,0.0019314030068926,0.0627687779488042,0.0021230560378171,0.0668432340025901
Allstate Claims Severity,ridge,shap,0.75,3,256,0.7118352222381196,4634546.029039283,2104.3709254914047,0.001058921056136731,0.11342772791950524,0.0032761396988974976,0.11776278867453946
Allstate Claims Severity,ridge,shap,1.0,3,256,0.6898908147889858,4451087.782852077,2109.7601244814723,0.0,0.1621820539585314,0.0046315400395542,0.1668316290015354
Allstate Claims Severity,ridge,shap,0.25,4,256,0.8929592507894012,4824804.894515956,2196.5438521723067,0.0094501359853893,0.0360835139872506,0.0037634469917975,0.0493191790301352
Allstate Claims Severity,ridge,shap,0.5,4,256,0.8283329665526844,4484077.892255455,2117.5641412376285,0.0094501359853893,0.071487101027742,0.0021711019799113,0.0831315219984389
Allstate Claims Severity,ridge,shap,0.75,4,256,0.8071531128503678,4358149.625521086,2077.4827716527125,0.0048188096906245865,0.12754051963146484,0.003538739104847847,0.13589806842693727
Allstate Claims Severity,ridge,shap,1.0,4,256,0.7882560109191895,4096081.674712295,2023.877880385152,0.0,0.185019506025128,0.0048604239709675,0.1898978240205906
Allstate Claims Severity,ridge,shap,0.25,5,256,0.717631040808093,4874463.833425664,2207.818795423588,0.0028724749572575,0.0312187240342609,0.0010822979966178,0.0351947669987566
Allstate Claims Severity,ridge,shap,0.5,5,256,0.7036703829587831,4599411.787880403,2144.6239269112903,0.0028724749572575,0.0656457690056413,0.0020816989708691,0.0706200909335166
Allstate Claims Severity,ridge,shap,0.75,5,256,0.6772291396801426,4337164.992521962,2096.5440517189577,0.0014019600491108916,0.12173816087177018,0.0041351193170831545,0.12727524023796422
Allstate Claims Severity,ridge,shap,1.0,5,256,0.6724995122795591,4236810.808268906,2058.351478311929,0.0,0.1819439469836652,0.0064241560176014,0.1883960649720393
Allstate Claims Severity,ridge,tree,0.25,1,42,0.7152073018764201,4446214.651992497,2108.604906565594,1.4193754859734329,0.0742104069795459,0.0039801980019547,1.497600294998847
Allstate Claims Severity,ridge,tree,0.5,1,42,0.6810677315503043,4256701.891858508,2063.177620045959,1.4193754859734329,0.1145854449714534,0.0036455840454436,1.537649045989383
Allstate Claims Severity,ridge,tree,0.75,1,42,0.684274499904802,4044154.489656109,2105.3538655301722,0.7228029821406187,0.2453551341784495,0.0226276197599771,0.9907857360790453
Allstate Claims Severity,ridge,tree,1.0,1,42,0.6714126206860659,4208853.139221973,2051.548960961442,0.0,0.3796391270007007,0.0408194980118423,0.4204778510029427
Allstate Claims Severity,ridge,tree,0.25,2,42,0.8513328136105961,4596857.786261353,2144.0284014586546,0.7947227249969728,0.0320567290182225,0.0029837799957022,0.8297838839935139
Allstate Claims Severity,ridge,tree,0.5,2,42,0.8045728747427382,4356322.444798316,2087.180501250028,0.7947227249969728,0.0793318770010955,0.0022751709911972,0.8763502619694918
Allstate Claims Severity,ridge,tree,0.75,2,42,0.7892862630080884,4157731.11795186,2127.3377736960606,0.3957424869139204,0.13999404282327624,0.0036600562451379794,0.5393965859823346
Allstate Claims Severity,ridge,tree,1.0,2,42,0.7791486459551833,4305750.350208949,2075.03020464979,0.0,0.1894298039842397,0.0050748839857988,0.1945235829916782
Allstate Claims Severity,ridge,tree,0.25,3,42,0.7406223322104434,4707640.814919512,2169.709845790333,0.9575211009941996,0.0392004960449412,0.0019146110280416,0.998656916024629
Allstate Claims Severity,ridge,tree,0.5,3,42,0.7024789124359281,4494048.703241512,2119.917145371845,0.9575211009941996,0.0659228999866172,0.0020899919909425,1.0255565849947743
Allstate Claims Severity,ridge,tree,0.75,3,42,0.7061887837352117,4150095.1663580425,2139.9049681921783,0.501160902758073,0.16857806812395285,0.0034234660714234037,0.6731624369534492
Allstate Claims Severity,ridge,tree,1.0,3,42,0.6898581522444984,4417765.401335096,2101.848091878929,0.0,0.26206869201269,0.0051213229889981,0.2672055839793756
Allstate Claims Severity,ridge,tree,0.25,4,42,0.7549773705650727,4924131.325001749,2219.038378442732,0.9320863739703782,0.0503397979773581,0.0026038520154543,0.9850590479909442
Allstate Claims Severity,ridge,tree,0.5,4,42,0.6921265960456173,4608292.420096327,2146.693368903981,0.9320863739703782,0.086423308996018,0.0022977530024945,1.0208277750061825
Allstate Claims Severity,ridge,tree,0.75,4,42,0.6565031889629694,4412813.110773215,2189.689369126432,0.43873771749641,0.17034849680152991,0.004958954187780092,0.61404516848572
Allstate Claims Severity,ridge,tree,1.0,4,42,0.6764505675820169,4502217.528610004,2121.8429556897004,0.0,0.2436202190001495,0.007440453977324,0.2510849580285139
Allstate Claims Severity,ridge,tree,0.25,5,42,0.7026986260840791,4611930.302591573,2147.5405240860005,0.9010103699984028,0.0292709359782747,0.0010451559792272,0.9313458789838478
Allstate Claims Severity,ridge,tree,0.5,5,42,0.6905762695530093,4480199.480762894,2116.648171228014,0.9010103699984028,0.077855854993686,0.0036756389890797,0.9825639449991286
Allstate Claims Severity,ridge,tree,0.75,5,42,0.6912944931070916,4441260.555504319,2178.4686282397925,0.47638600154276434,0.15036743263580746,0.005645835466871567,0.6323992696454434
Allstate Claims Severity,ridge,tree,1.0,5,42,0.6797732195145492,4423481.7821100345,2103.2074985863937,0.0,0.2142130649881437,0.0068450309918262,0.2210850960109383
Allstate Claims Severity,ridge,tree,0.25,1,123,0.7528771070121946,4661403.466502965,2159.028361671742,0.8424288730020635,0.0308302270132116,0.0017213280079886,0.8750020490260795
Allstate Claims Severity,ridge,tree,0.5,1,123,0.7074992965115645,4377633.924882694,2092.2796000732537,0.8424288730020635,0.0785582289681769,0.003078416979406,0.9240868290071376
Allstate Claims Severity,ridge,tree,0.75,1,123,0.6841738640185125,4326622.496624242,2039.4691108995992,0.4196351634276104,0.13053349117823373,0.004801530042732848,0.5549701846485771
Allstate Claims Severity,ridge,tree,1.0,1,123,0.6982851619441222,4322752.413539899,2079.122991441319,0.0,0.1876996670034714,0.006873991980683,0.1946009389939718
Allstate Claims Severity,ridge,tree,0.25,2,123,0.8608557874475812,4704118.746695499,2168.8980489399446,1.0408525710226968,0.0384890300338156,0.0010578009532764,1.080420151061844
Allstate Claims Severity,ridge,tree,0.5,2,123,0.7746540240211217,4252560.303889968,2062.173684220116,1.0408525710226968,0.0792142790160141,0.0078256420092657,1.1279272570391186
Allstate Claims Severity,ridge,tree,0.75,2,123,0.7781692791255707,4008333.3395577827,2038.6191926591978,0.5079516441625904,0.14609618914080655,0.00615297602600999,0.660200809329407
Allstate Claims Severity,ridge,tree,1.0,2,123,0.7540321433614908,4191534.178794396,2047.323662441871,0.0,0.1985186759848147,0.0047051499714143,0.2032422400079667
Allstate Claims Severity,ridge,tree,0.25,3,123,0.7282008642776805,4419058.551853989,2102.155691630377,0.9310223700013012,0.0344521249644458,0.0010175869683735,0.966511217993684
Allstate Claims Severity,ridge,tree,0.5,3,123,0.6848145870306848,4182881.451901092,2045.209390722889,0.9310223700013012,0.0738642910146154,0.0020640580332838,1.0069749840185978
Allstate Claims Severity,ridge,tree,0.75,3,123,0.6598828012825895,4126936.9339851853,2037.441048454733,0.4283469434779829,0.19102922349966694,0.007214414292104839,0.6265905812697546
Allstate Claims Severity,ridge,tree,1.0,3,123,0.6759614675091022,4110635.475924752,2027.4702157922693,0.0,0.2962173109990544,0.0116800830001011,0.3079174010199494
Allstate Claims Severity,ridge,tree,0.25,4,123,0.7336660615750573,5273860.337594745,2296.488697467232,0.9200559019809588,0.0432139449985697,0.001664298994001,0.9649658160051332
Allstate Claims Severity,ridge,tree,0.5,4,123,0.7136899457884404,5125710.840557145,2264.003277505831,0.9200559019809588,0.1050273120054043,0.0019462819909676,1.0270602739765309
Allstate Claims Severity,ridge,tree,0.75,4,123,0.6907707635714042,5192001.235934629,2276.4100098508175,0.503748191109037,0.1343827046315162,0.003296522377965976,0.6414274181185191
Allstate Claims Severity,ridge,tree,1.0,4,123,0.6933117700559566,5029943.129166495,2242.7534704390705,0.0,0.1625123689882457,0.0046174270100891,0.167146768013481
Allstate Claims Severity,ridge,tree,0.25,5,123,0.7012468316392093,4402520.676206966,2098.218452927856,0.7689708310062997,0.0356595329940319,0.0034808500204235,0.8081372940214351
Allstate Claims Severity,ridge,tree,0.5,5,123,0.682502297348421,4259578.137454422,2063.874544989211,0.7689708310062997,0.0725006829597987,0.0021334990160539,0.8436272260150872
Allstate Claims Severity,ridge,tree,0.75,5,123,0.6686523141014126,4207499.829253366,2065.3573536764466,0.3584181711192788,0.18079067788544717,0.005007903862235526,0.5442167528669615
Allstate Claims Severity,ridge,tree,1.0,5,123,0.6736660705541786,4209452.129650394,2051.694940689379,0.0,0.2764364890172146,0.0080108969705179,0.2844675840460695
Allstate Claims Severity,ridge,tree,0.25,1,256,0.7363242284311736,5236173.326018871,2288.268630650447,0.8688302030204795,0.0421325610368512,0.003123169997707,0.91411034000339
Allstate Claims Severity,ridge,tree,0.5,1,256,0.6920983525052172,4990675.537195277,2233.981991242382,0.8688302030204795,0.0720137669704854,0.0021055039833299,0.9429790709982626
Allstate Claims Severity,ridge,tree,0.75,1,256,0.6712185798443814,5001773.696373769,2192.3414264712374,0.40724157335960653,0.12737248899290396,0.0036982199839322738,0.5383122823364428
Allstate Claims Severity,ridge,tree,1.0,1,256,0.6794103516405758,4928458.38118872,2220.013148877438,0.0,0.1820532130077481,0.0052115529542788,0.1872884300537407
Allstate Claims Severity,ridge,tree,0.25,2,256,0.7197956095994072,4454852.623851698,2110.652179742484,0.7666717609972693,0.0493648719857446,0.0016719989944249,0.8177320369868539
Allstate Claims Severity,ridge,tree,0.5,2,256,0.6758137474885748,4217380.262818874,2053.62612537406,0.7666717609972693,0.1316113520297221,0.0028477909509092,0.9011610809830016
Allstate Claims Severity,ridge,tree,0.75,2,256,0.6544375140016518,4112912.4028193317,2013.459895806441,0.382235265345066,0.15701665792496558,0.0037645686280146705,0.5430164918980462
Allstate Claims Severity,ridge,tree,1.0,2,256,0.6670364128050565,4150062.804148892,2037.170293360104,0.0,0.1923726670211181,0.0049101570039056,0.1973007890046574
Allstate Claims Severity,ridge,tree,0.25,3,256,0.7421865822972727,4759171.310586152,2181.5525000756115,0.950328929000534,0.0287898909882642,0.0010027869720943,0.9801411040243692
Allstate Claims Severity,ridge,tree,0.5,3,256,0.7014393023599266,4525559.344318392,2127.3362085759723,0.950328929000534,0.0607140110223554,0.0031030679820105,1.0141656969790347
Allstate Claims Severity,ridge,tree,0.75,3,256,0.6865118348187663,4437859.417962845,2193.6441328418155,0.48234321780706957,0.11234466975479673,0.0038503881640576097,0.5985382757259239
Allstate Claims Severity,ridge,tree,1.0,3,256,0.6898908147889858,4451087.782852077,2109.7601244814723,0.0,0.1620531199732795,0.0045597939752042,0.1666298269992694
Allstate Claims Severity,ridge,tree,0.25,4,256,0.8689166598362819,4442152.639763042,2107.641487483828,0.9580734929768367,0.0334146799868904,0.0045492560020647,0.9960597809986212
Allstate Claims Severity,ridge,tree,0.5,4,256,0.8108675294588774,4160286.2962989663,2039.6779883841875,0.9580734929768367,0.0876516430289484,0.0035421579959802,1.0492902569822036
Allstate Claims Severity,ridge,tree,0.75,4,256,0.7816274192143976,4366662.477629821,1941.827534876743,0.4819158956041263,0.12637680202711615,0.004097946642612431,0.6123906442738548
Allstate Claims Severity,ridge,tree,1.0,4,256,0.7882560109191895,4096081.674712295,2023.877880385152,0.0,0.1623636010335758,0.0045494959922507,0.1669303780072368
Allstate Claims Severity,ridge,tree,0.25,5,256,0.7372957364655388,4594454.525634314,2143.467873711737,0.7942547340062447,0.0351087760063819,0.0016758709680289,0.8310608510510065
Allstate Claims Severity,ridge,tree,0.5,5,256,0.6850155792428956,4309089.709796075,2075.8347019442745,0.7942547340062447,0.0869939550175331,0.0065659739775583,0.8878360950038768
Allstate Claims Severity,ridge,tree,0.75,5,256,0.6801764096807913,4324240.924620876,2066.398439454528,0.3775882473932929,0.1504298454152488,0.007965986415326063,0.5359840792238677
Allstate Claims Severity,ridge,tree,1.0,5,256,0.6724995122795591,4236810.808268906,2058.351478311929,0.0,0.2110207779915072,0.0099284669850021,0.220973850984592
Allstate Claims Severity,xgboost,mi,0.25,1,42,0.6226393833781957,3877692.301736716,1969.1856950873664,1.1811570470454171,1.3971677699591964,0.0306844650185666,2.610853328020312
Allstate Claims Severity,xgboost,mi,0.5,1,42,0.600844530211417,3592963.1032631337,1895.511303913309,1.1811570470454171,1.7997802480240352,0.0394237859873101,3.0223851570044644
Allstate Claims Severity,xgboost,mi,0.75,1,42,0.5969062833078121,3504828.3602344156,1905.9355333797403,0.6062509616404084,2.034604974067072,0.058669652055844713,2.699525587763325
Allstate Claims Severity,xgboost,mi,1.0,1,42,0.5923090424001248,3505860.7933754805,1872.394401128,0.0,2.305682613980025,0.0757597649935633,2.3842198490165174
Allstate Claims Severity,xgboost,mi,0.25,2,42,0.7204300111527923,4042517.91576645,2010.601381618557,0.9076094010379164,1.549213467980735,0.0304725139867514,2.489186930004508
Allstate Claims Severity,xgboost,mi,0.5,2,42,0.6632136976572428,3863319.392520429,1965.5328520582984,0.9076094010379164,1.3627452650107443,0.0337724429555237,2.30610638106009
Allstate Claims Severity,xgboost,mi,0.75,2,42,0.6663573981739593,3621976.2111166078,1988.3818221918464,0.45834401099181904,1.7089358600432296,0.05194541418665126,2.2192252852217
Allstate Claims Severity,xgboost,mi,1.0,2,42,0.6646125799290686,3861394.349848425,1965.0430910920056,0.0,1.9156429750146344,0.0660690470249392,1.983660144964233
Allstate Claims Severity,xgboost,mi,0.25,3,42,0.6312938691591111,3925503.867296313,1981.288436168826,1.1247655400075018,0.589640426042024,0.0463984970119781,1.7646790069993583
Allstate Claims Severity,xgboost,mi,0.5,3,42,0.610223889676777,3614293.03030648,1901.129409142492,1.1247655400075018,1.007598947966471,0.0415241740411147,2.17717855097726
Allstate Claims Severity,xgboost,mi,0.75,3,42,0.616632498393354,3723924.65200008,1896.085100664945,0.5599606106749955,1.5284220190577524,0.0564214202561301,2.144804049988878
Allstate Claims Severity,xgboost,mi,1.0,3,42,0.6090848532014751,3587873.892652337,1894.1683907858712,0.0,1.956154460029211,0.0668562049977481,2.025048107025213
Allstate Claims Severity,xgboost,mi,0.25,4,42,0.6594998896891355,4075946.852029656,2018.897434747406,1.3704366570455022,0.8237638849532232,0.0669541649986058,2.264293542073574
Allstate Claims Severity,xgboost,mi,0.5,4,42,0.603774234336411,3745069.856935125,1935.2182969719784,1.3704366570455022,1.2018579440191388,0.0746856609475798,2.650348159018904
Allstate Claims Severity,xgboost,mi,0.75,4,42,0.6032543141328849,3745183.4472201536,1867.538295496135,0.6887042958637416,1.2259379094720149,0.07670640848830061,1.9913486138240573
Allstate Claims Severity,xgboost,mi,1.0,4,42,0.601703133208413,3705550.706081544,1924.9807027816005,0.0,1.3120856070308946,0.0819955299957655,1.396276246989146
Allstate Claims Severity,xgboost,mi,0.25,5,42,0.6288585109158635,4278701.774472479,2068.502302264244,1.1660774989868514,1.33759013999952,0.030816673010122,2.5362420579767786
Allstate Claims Severity,xgboost,mi,0.5,5,42,0.603647498477697,3753737.915212968,1937.4565582776213,1.1660774989868514,1.790891429001931,0.0378276039846241,2.997077207022812
Allstate Claims Severity,xgboost,mi,0.75,5,42,0.6050806753170819,3676593.632879158,1951.2877061249194,0.595943619365036,2.0962906195299333,0.052033551189859015,2.7442677900848285
Allstate Claims Severity,xgboost,mi,1.0,5,42,0.6008058841855012,3633972.4467169647,1906.298100171368,0.0,2.290876514976844,0.0657917960197664,2.359337703965138
Allstate Claims Severity,xgboost,mi,0.25,1,123,0.6656905715523693,3939239.1064583487,1984.751648559172,1.286491152015515,0.5848423980060034,0.0524710259633138,1.9272045270190568
Allstate Claims Severity,xgboost,mi,0.5,1,123,0.6217966641904324,3629342.785191997,1905.083406360991,1.286491152015515,1.5906823899713345,0.0387313879909925,2.917983001039829
Allstate Claims Severity,xgboost,mi,0.75,1,123,0.6286130329857685,3695072.989222991,1848.569372761685,0.5605990451248254,1.7412053597491883,0.057689354388792254,2.359493759262806
Allstate Claims Severity,xgboost,mi,1.0,1,123,0.6183134043122226,3619288.9230788033,1902.4428830003808,0.0,1.899651948013343,0.0850511690368875,1.9869730210048149
Allstate Claims Severity,xgboost,mi,0.25,2,123,0.7386996962564879,3989560.596249669,1997.38844400624,1.5982053690240718,0.8575986690120772,0.0607869650120846,2.5200734050013125
Allstate Claims Severity,xgboost,mi,0.5,2,123,0.6480171478059488,3764571.805098193,1940.2504490653248,1.5982053690240718,1.0136379970354028,0.0707848930032923,2.685035066038836
Allstate Claims Severity,xgboost,mi,0.75,2,123,0.6654324097023518,3612231.0793028604,1917.521642009149,0.8302848892797476,1.23077706550965,0.08935393093163134,2.1504158857210287
Allstate Claims Severity,xgboost,mi,1.0,2,123,0.6449752427814618,3728200.0591819095,1930.8547483386487,0.0,1.4868051430094056,0.1072677129996009,1.5963500780053437
Allstate Claims Severity,xgboost,mi,0.25,3,123,0.6632489255807492,3879351.044322315,1969.6068248059853,1.1770361399976537,1.166626622027252,0.0298052449943497,2.3752739839837886
Allstate Claims Severity,xgboost,mi,0.5,3,123,0.6104358703093259,3591318.63063011,1895.0774735166133,1.1770361399976537,1.6233102719997987,0.0355813230271451,2.838024001976009
Allstate Claims Severity,xgboost,mi,0.75,3,123,0.5996974028995704,3434814.580977592,1828.067858557473,0.5677878764065761,2.11770824651808,0.05483414619053027,2.7403302691151867
Allstate Claims Severity,xgboost,mi,1.0,3,123,0.5910375212187438,3417053.259887713,1848.527321920808,0.0,2.4222158279735595,0.0804660689900629,2.5048150530201383
Allstate Claims Severity,xgboost,mi,0.25,4,123,0.6595500398023528,4488024.435714115,2118.495795538456,1.0486983199953102,0.9003620079602115,0.0279829000355675,1.978936352010351
Allstate Claims Severity,xgboost,mi,0.5,4,123,0.6254905649747182,4251736.251599917,2061.973872676353,1.0486983199953102,1.148373073025141,0.0281883989810012,2.227374355017673
Allstate Claims Severity,xgboost,mi,0.75,4,123,0.6142662877363286,4036208.853611861,1972.4023575090357,0.519876763216864,1.4462715216541584,0.048938074417001716,2.015086359288024
Allstate Claims Severity,xgboost,mi,1.0,4,123,0.6186021055611953,4154113.335049194,2038.1642070866603,0.0,1.708151180006098,0.0713016239460557,1.7814392249565572
Allstate Claims Severity,xgboost,mi,0.25,5,123,0.6465460139993847,4271999.713384066,2066.8816399068587,1.4927518470212815,0.7668840069673024,0.0577608760213479,2.320387048064731
Allstate Claims Severity,xgboost,mi,0.5,5,123,0.6007741995609619,3612026.0584336673,1900.5330984841248,1.4927518470212815,0.9276333950110712,0.0715440680505707,2.494921133038588
Allstate Claims Severity,xgboost,mi,0.75,5,123,0.6084370097621438,3611931.473419632,1866.9213584926822,0.7298275852426742,1.077964865637433,0.0717626005194509,1.879555051399558
Allstate Claims Severity,xgboost,mi,1.0,5,123,0.5944629646311632,3418815.351528126,1849.0038808850904,0.0,1.360546951997094,0.0672884550294838,1.429913559986744
Allstate Claims Severity,xgboost,mi,0.25,1,256,0.6506295779160494,4409946.376141291,2099.987232375781,0.9787570419721304,1.577104802010581,0.0299538649851456,2.587698896997608
Allstate Claims Severity,xgboost,mi,0.5,1,256,0.6041598845803595,3988833.21151348,1997.206351760749,0.9787570419721304,1.7502548940246925,0.036344189022202,2.7675161969964392
Allstate Claims Severity,xgboost,mi,0.75,1,256,0.605308160011919,3814818.787964981,2016.192357231825,0.4603704879839978,1.885740540374109,0.0486824207728293,2.394793449130936
Allstate Claims Severity,xgboost,mi,1.0,1,256,0.5991670874490881,4006894.7778588654,2001.72295232354,0.0,2.268620335962624,0.0673063299618661,2.338005133031402
Allstate Claims Severity,xgboost,mi,0.25,2,256,0.6215553116687218,4023998.5325464793,2005.990661131422,0.9591869530268012,1.569167020963505,0.0288302979897707,2.559008942975197
Allstate Claims Severity,xgboost,mi,0.5,2,256,0.5949876441452178,3593962.678664577,1895.7749546464045,0.9591869530268012,1.8886313610128127,0.0340243019745685,2.883856265048962
Allstate Claims Severity,xgboost,mi,0.75,2,256,0.5763909166236694,3609592.242810116,1886.6465258475143,0.4530654307238004,2.315925169601798,0.048261979947940035,2.8172525802735384
Allstate Claims Severity,xgboost,mi,1.0,2,256,0.5900262622136905,3519233.8863314986,1875.962122840304,0.0,2.569366412993986,0.0660240040160715,2.639102768036537
Allstate Claims Severity,xgboost,mi,0.25,3,256,0.6786283404816489,4506989.785105386,2122.967212442384,1.1023464429890737,0.51753006700892,0.0209131260053254,1.6428835220285691
Allstate Claims Severity,xgboost,mi,0.5,3,256,0.6335585438220231,3757341.218585813,1938.3862408162647,1.1023464429890737,1.0115672780084424,0.0348622530000284,2.1508766830083914
Allstate Claims Severity,xgboost,mi,0.75,3,256,0.6149712190876128,3556914.4742228617,1889.5285007901077,0.5531327591984571,1.4008245822237637,0.04846431137943557,2.0024216528016563
Allstate Claims Severity,xgboost,mi,1.0,3,256,0.6144233216669586,3677770.794012647,1917.7514943320075,0.0,1.799588168039918,0.063410549017135,1.8650518850190565
Allstate Claims Severity,xgboost,mi,0.25,4,256,0.6877182644529853,3623843.9693677714,1903.6396637409537,1.0460840899613686,1.6930026140180416,0.0429458059952594,2.7849805979640223
Allstate Claims Severity,xgboost,mi,0.5,4,256,0.665109534517742,3446272.8601274807,1856.4139786500964,1.0460840899613686,2.27224506798666,0.0526292289723642,3.373750269995071
Allstate Claims Severity,xgboost,mi,0.75,4,256,0.6463317392215298,3468319.4027700955,1898.2419166403831,0.5193993252142942,1.8351685811352805,0.08240444983462789,2.4369723561842025
Allstate Claims Severity,xgboost,mi,1.0,4,256,0.6653308518575057,3425498.797881596,1850.8103084545417,0.0,1.2186315020080656,0.1139328309800475,1.3346496900194325
Allstate Claims Severity,xgboost,mi,0.25,5,256,0.6393820504556686,3700768.3736982713,1923.7381250311253,0.9348701020353474,1.5232514969538895,0.0313146199914626,2.49139029707294
Allstate Claims Severity,xgboost,mi,0.5,5,256,0.6012544686785894,3555019.8811467723,1885.4760356861527,0.9348701020353474,1.398067580012139,0.0357303249766118,2.3707893200335093
Allstate Claims Severity,xgboost,mi,0.75,5,256,0.6040524287703832,3450412.3658160944,1904.2323941186773,0.5079465881639785,1.708879617229803,0.05189212052659458,2.2687183259203763
Allstate Claims Severity,xgboost,mi,1.0,5,256,0.6003042680620674,3539764.360783266,1881.4261507652288,0.0,1.96039203600958,0.0658624850329943,2.0282625909894705
Allstate Claims Severity,xgboost,rfe,0.25,1,42,0.6123884411451853,3652627.7011114177,1911.184894538312,0.2907373090274632,1.727880219987128,0.030489586002659,2.0509128600242548
Allstate Claims Severity,xgboost,rfe,0.5,1,42,0.6049310294827854,3563029.375915202,1887.5988387142013,0.2907373090274632,2.14962346397806,0.0371075069997459,2.479440378083382
Allstate Claims Severity,xgboost,rfe,0.75,1,42,0.6117385057652558,3581977.7545294566,1921.9866019996134,0.14121575025979208,1.6682075708062585,0.05608044413271648,1.8655037651987671
Allstate Claims Severity,xgboost,rfe,1.0,1,42,0.5923090424001248,3505860.7933754805,1872.394401128,0.0,1.204900490003638,0.0804195320233702,1.2875253909733146
Allstate Claims Severity,xgboost,rfe,0.25,2,42,0.679923632793598,3910307.7522253096,1977.4498102923649,0.2711199449840933,1.6619104350102134,0.0324906799942255,1.9680180909927003
Allstate Claims Severity,xgboost,rfe,0.5,2,42,0.6695665692554446,3884883.2811106006,1971.010725772592,0.2711199449840933,0.8110576920444146,0.0576615099562332,1.1425342029542662
Allstate Claims Severity,xgboost,rfe,0.75,2,42,0.6728373232056004,3862001.3948732466,1896.626166070847,0.12093376758704666,1.381809012626489,0.06214624984136075,1.5648890300548963
Allstate Claims Severity,xgboost,rfe,1.0,2,42,0.6646125799290686,3861394.349848425,1965.0430910920056,0.0,1.907260567008052,0.0704263750230893,1.9795784190064296
Allstate Claims Severity,xgboost,rfe,0.25,3,42,0.6368573330395331,3739185.55287576,1933.6973788252803,0.5084764390485361,0.9287307229824364,0.0338126700371503,1.472723812039476
Allstate Claims Severity,xgboost,rfe,0.5,3,42,0.6240928235586636,3682647.512353572,1919.022540866462,0.5084764390485361,1.5022541409707628,0.0372994700446724,2.0499475750839338
Allstate Claims Severity,xgboost,rfe,0.75,3,42,0.6068884359371385,3603084.55595439,1880.5155501309462,0.26376400684023443,1.8420950605556987,0.05494135604347357,2.1608004234394067
Allstate Claims Severity,xgboost,rfe,1.0,3,42,0.6090848532014751,3587873.892652337,1894.1683907858712,0.0,2.303765151009429,0.0749995869700796,2.3807327679824084
Allstate Claims Severity,xgboost,rfe,0.25,4,42,0.6375874710724462,3919631.59201223,1979.8059480697168,0.5934141660109162,0.6077793219592422,0.0512778399861417,1.2551401130040176
Allstate Claims Severity,xgboost,rfe,0.5,4,42,0.6042624472334821,3725919.3888993934,1930.264072322592,0.5934141660109162,1.4044688050053082,0.0368478200398385,2.0370085580507293
Allstate Claims Severity,xgboost,rfe,0.75,4,42,0.605068430718157,3595303.3065213016,1942.3605339533356,0.311180195017703,1.7630759976317028,0.054514543688004125,2.12877073633741
Allstate Claims Severity,xgboost,rfe,1.0,4,42,0.601703133208413,3705550.706081544,1924.9807027816005,0.0,2.0971541320323013,0.074782644980587,2.174489291966893
Allstate Claims Severity,xgboost,rfe,0.25,5,42,0.6190006730305381,3813028.276738465,1952.6976921014848,0.3750110869877971,1.713619512040168,0.0250236759893596,2.1157289519906044
Allstate Claims Severity,xgboost,rfe,0.5,5,42,0.6033286654533176,3716334.8292657263,1927.7797667954,0.3750110869877971,2.1642922880128026,0.0409319889731705,2.582269544014707
Allstate Claims Severity,xgboost,rfe,0.75,5,42,0.5873673559341495,3588758.399394731,1937.0257205163887,0.19130656382795647,1.6543651135511321,0.060653432666971686,1.9063251100460603
Allstate Claims Severity,xgboost,rfe,1.0,5,42,0.6008058841855012,3633972.4467169647,1906.298100171368,0.0,1.1931365829659626,0.078617752995342,1.2743646769667976
Allstate Claims Severity,xgboost,rfe,0.25,1,123,0.6788336576296755,3898136.7023448274,1974.3699507298088,0.5288715619826689,0.7460206259856932,0.039136133971624,1.3161604150081985
Allstate Claims Severity,xgboost,rfe,0.5,1,123,0.6260159583832476,3646701.785096861,1909.6339400777472,0.5288715619826689,1.3040145999984816,0.0360347480163909,1.870975055033341
Allstate Claims Severity,xgboost,rfe,0.75,1,123,0.618187032903431,3612697.0572717064,1889.2293979953877,0.26067990075119135,1.6712758234152927,0.057912302812348146,1.989868026978832
Allstate Claims Severity,xgboost,rfe,1.0,1,123,0.6183134043122226,3619288.9230788033,1902.4428830003808,0.0,2.2189947920269333,0.0800045650103129,2.3010906120180152
Allstate Claims Severity,xgboost,rfe,0.25,2,123,0.6789854113185416,3949108.2529428713,1987.236335452548,0.7020721100270748,0.582542137010023,0.0623246349859982,1.3496937280287966
Allstate Claims Severity,xgboost,rfe,0.5,2,123,0.6663969640342787,3838103.2048680526,1959.1077573395632,0.7020721100270748,1.2856842949986458,0.0357032539905048,2.0255168239818886
Allstate Claims Severity,xgboost,rfe,0.75,2,123,0.6651595468600455,4009572.976803612,1975.1666085268475,0.3471506412846972,1.7718529909097476,0.05663673209743069,2.1756403642918754
Allstate Claims Severity,xgboost,rfe,1.0,2,123,0.6449752427814618,3728200.0591819095,1930.8547483386487,0.0,2.157058073964436,0.0724387730006128,2.231587546004448
Allstate Claims Severity,xgboost,rfe,0.25,3,123,0.6340651345495945,3677620.3529767534,1917.7122706435275,0.3863985649659298,1.5301199260284193,0.0415545859723351,1.9607508139451968
