dataset,model,strategy,k_pct,mean_mape,mean_mse,std_mape,median_mape,mean_rmse,mean_selection_time_s,mean_train_time_s,mean_predict_time_s,mean_total_time_s
Communities and Crime,xgboost,rfe,0.25,1589607238361.3457,0.02010448174089323,1729843200373.9563,948413491252.1301,0.14137989928414207,2.9598342097352726,3.2695813092414756,0.08141946982359509,6.311283510506619
Communities and Crime,xgboost,rfe,0.5,1976423280056.088,0.019800570989293508,2229949815283.7886,951709028472.2006,0.14052589048941885,2.6817996020941064,4.074937731854152,0.0720019063330255,6.829303347736132
Communities and Crime,xgboost,rfe,0.75,2128928235144.4502,0.019314077098183672,2504989294297.942,970152210576.8752,0.13863040640036942,2.9598342097352726,3.626498897318961,0.0937247139564715,6.680599596452667
Communities and Crime,xgboost,rfe,1.0,2332702841301.3867,0.01914553941316513,2694086233418.846,1034242187388.2616,0.138231174733103,0.0,3.583277334558079,0.07478712779702615,3.6586178589239715
Communities and Crime,xgboost,shap,0.25,2108195178837.542,0.020024084168067887,2545336574273.676,1067869275693.5132,0.14108994240643763,6.742491157299373,3.8920436115795747,0.08301953725866039,10.71824349045637
Communities and Crime,xgboost,shap,0.5,2219436052553.6226,0.01934276737572548,2590933936164.4277,1379664493769.4565,0.13902200569620868,6.355967521020212,3.9930375501071103,0.07602466139825988,10.425556044500555
Communities and Crime,xgboost,shap,0.75,2225001851174.846,0.01907913470573939,2640331175630.9185,974287499244.1953,0.13770313889921662,6.742491157299373,3.586686636597151,0.08091429734136904,10.410517660442274
Communities and Crime,xgboost,shap,1.0,2332702841301.3867,0.01914553941316513,2694086233418.846,1034242187388.2616,0.138231174733103,0.0,3.583277334558079,0.07478712779702615,3.6586178589239715
Communities and Crime,xgboost,tree,0.25,2349970367456.9956,0.019902056279945787,2888298869946.795,1132611915715.0964,0.14058543814000107,2.3323926237993873,5.63382604712504,0.09102526224800381,8.057536355778575
Communities and Crime,xgboost,tree,0.5,2344357671462.558,0.019229914394553214,2625865659023.8604,1325290632712.481,0.13855107919470114,2.172490605877247,4.941476326842094,0.08261177335865791,7.1970057712332345
Communities and Crime,xgboost,tree,0.75,2092798529018.1572,0.019300289031388224,2546581150734.4424,942137969391.9768,0.1384689712596587,2.3323926237993873,5.0117500560591,0.09350042497739192,7.438259607218206
Communities and Crime,xgboost,tree,1.0,2332702841301.3867,0.01914553941316513,2694086233418.846,1034242187388.2616,0.138231174733103,0.0,3.583277334558079,0.07478712779702615,3.6586178589239715
Superconductor,extratrees,mi,0.25,4.687923816013486,106.07182857039385,6.110678873242161,1.27517191501977,10.265703849209341,11.054629394800868,3.145818874995457,0.16726512264227492,14.382265716639813
Superconductor,extratrees,mi,0.5,4.600536361130792,85.52503093455768,5.592547283289078,1.3732948614742582,9.30528844859648,10.305108833140693,5.94467708698241,0.17440968026057813,16.434838732825593
Superconductor,extratrees,mi,0.75,4.450912482901719,83.24400824210137,5.66425011386737,1.144379527834976,9.113715814025813,11.054629394800868,10.739405567300274,0.1708132522401865,21.975389651304578
Superconductor,extratrees,mi,1.0,4.754803403645869,83.43851788973139,5.6306357246946845,1.4160440129900984,9.19317771128534,0.0,14.071509145997698,0.18839597698184657,14.267481966768392
Superconductor,extratrees,rfe,0.25,4.445475736205607,87.70478773970926,5.677826107751593,1.1544612204520455,9.3557172921839,7.9084912868391255,3.6715490372409114,0.16301056780153883,11.75968253902509
Superconductor,extratrees,rfe,0.5,4.695448269343988,83.08247882713826,5.613404441265172,1.410966247448036,9.175173730592627,6.894274762461428,6.413484855920542,0.16953362664207813,13.490166706659366
Superconductor,extratrees,rfe,0.75,4.510191399574789,83.39960690362504,5.684387044783674,1.2136232262841702,9.122048448930277,7.9084912868391255,10.685616065217182,0.17876572413952085,18.782204041477527
Superconductor,extratrees,rfe,1.0,4.754803403645869,83.43851788973139,5.6306357246946845,1.4160440129900984,9.19317771128534,0.0,14.071509145997698,0.18839597698184657,14.267481966768392
Superconductor,extratrees,shap,0.25,4.579262935867866,85.44402462614067,5.682707074206016,1.365348689541602,9.234023038523361,530.4303297828114,3.7703898658184336,0.15750737942289558,534.3698283353914
Superconductor,extratrees,shap,0.5,4.781049898478831,84.06470173325658,5.643998404936242,1.4193942587714024,9.225658127157594,493.16472370023257,6.767130408048397,0.16517530895653176,500.1083988057694
Superconductor,extratrees,shap,0.75,4.53530487814884,83.52953520008596,5.7032202968508035,1.1740383508813208,9.129665237842119,530.4303297828114,10.738714447978419,0.17791222006198948,541.3530404726683
Superconductor,extratrees,shap,1.0,4.754803403645869,83.43851788973139,5.6306357246946845,1.4160440129900984,9.19317771128534,0.0,14.071509145997698,0.18839597698184657,14.267481966768392
Superconductor,extratrees,tree,0.25,4.67649137538588,85.41700275066938,5.711579227447441,1.2875499036058358,9.232445388572046,15.448629614479142,3.874898872418562,0.16219643555697982,19.5022235181171
Superconductor,extratrees,tree,0.5,4.8313284791108595,84.17576231501619,5.642376636967234,1.6527337488951295,9.231654942136943,14.450059293960221,7.027134441476083,0.17092079685884523,21.654722994473996
Superconductor,extratrees,tree,0.75,4.568813403125334,83.39447939299585,5.709421735821127,1.1884116869709125,9.1219923573286,15.448629614479142,11.45357569929678,0.18217590842396017,27.091975087922766
Superconductor,extratrees,tree,1.0,4.754803403645869,83.43851788973139,5.6306357246946845,1.4160440129900984,9.19317771128534,0.0,14.071509145997698,0.18839597698184657,14.267481966768392
Superconductor,ridge,mi,0.25,18.19487867502848,442.05140417264096,15.108616743665308,10.922401721321863,21.02175080214598,10.870742079105694,0.004278023056685872,0.00023260612273583398,10.875283907245612
Superconductor,ridge,mi,0.5,15.704420569713914,393.98580281892,11.544148245237,12.879803424164898,19.840131582458927,10.024859021846204,0.018396981027908578,0.00032487900229165605,10.043621546884532
Superconductor,ridge,mi,0.75,14.553677245712137,333.2652532965786,10.855311185811397,13.65191757836636,18.25211688262922,10.870742079105694,0.027912272888934192,0.00033244561403984805,10.899016350988532
Superconductor,ridge,mi,1.0,13.324682775648956,311.5715323526285,9.083432108793541,13.113431725396904,17.648823031941063,0.0,0.6814108037797268,0.000857465259032274,0.682284580116393
Superconductor,ridge,rfe,0.25,12.613208736587799,367.39199908119986,10.043701422295918,8.619378568736579,19.16414571243377,7.316228154416894,0.004045895219314794,0.000452144179725968,7.320746977881063
Superconductor,ridge,rfe,0.5,16.129026504752826,323.4003951350634,11.565163187469656,13.73754210204049,17.98011858797073,6.403313322135946,0.01704959859722289,0.000290062718559002,6.420676984374877
Superconductor,ridge,rfe,0.75,11.785189008194047,312.43721344511937,8.382032449576602,9.406808294901278,17.67194863031022,7.316228154416894,0.025937698580091765,0.00031504888203921403,7.342511596918339
Superconductor,ridge,rfe,1.0,13.324682775648956,311.5715323526285,9.083432108793541,13.113431725396904,17.648823031941063,0.0,0.6814108037797268,0.000857465259032274,0.682284580116393
Superconductor,ridge,shap,0.25,22.591814506241967,410.3643896473405,15.7384805854598,19.577030182575342,20.248225542641514,0.10815372708020728,0.005670743561349758,0.000304408441297666,0.11414973297738466
Superconductor,ridge,shap,0.5,15.421978918399093,335.0005300206409,10.640884169957754,13.877650556159416,18.29979809205479,0.10246506582247089,0.017408348179887928,0.00031538750044996,0.12021782322088254
Superconductor,ridge,shap,0.75,14.07171394369463,315.8321580960883,10.431728626886686,11.496851976149358,17.767630648329387,0.10815372708020728,0.028231012439355208,0.000297742162365424,0.13679519703960974
Superconductor,ridge,shap,1.0,13.324682775648956,311.5715323526285,9.083432108793541,13.113431725396904,17.648823031941063,0.0,0.6814108037797268,0.000857465259032274,0.682284580116393
Superconductor,ridge,tree,0.25,23.315438113532327,404.9184745169826,14.590369533226621,24.129201608522024,20.117516584978176,15.738056252605748,0.004152705704327624,0.000422756016487204,15.74266340315924
Superconductor,ridge,tree,0.5,17.029391939616016,356.4724504002404,12.07217785507529,16.101320368454154,18.874193138754453,14.830261367826024,0.019462379083270163,0.00028454421903002,14.850035985384602
Superconductor,ridge,tree,0.75,15.345183364327593,321.8279372208735,11.288599128488732,14.369026209007766,17.93546728058525,15.738056252605748,0.031818442514631846,0.000331491541583044,15.77023888214375
Superconductor,ridge,tree,1.0,13.324682775648956,311.5715323526285,9.083432108793541,13.113431725396904,17.648823031941063,0.0,0.6814108037797268,0.000857465259032274,0.682284580116393
Superconductor,xgboost,mi,0.25,8.056864160102583,128.11317201313452,7.061726069727896,5.769907034664295,11.30798176095381,12.044911849257769,2.987328867800534,0.07775981186423446,15.110304845116334
Superconductor,xgboost,mi,0.5,7.580847291434952,107.43337403150204,6.674080418580986,4.835474482669506,10.392424761816022,11.193741503236815,3.1677416766784154,0.07250297288061115,14.43445413485053
Superconductor,xgboost,mi,0.75,7.200116271121996,100.44744600112892,6.525347635079724,4.732258154378698,10.016464611388194,12.044911849257769,3.205424028520938,0.07712938413838852,15.32777447255794
Superconductor,xgboost,mi,1.0,7.471729889738241,99.47977575800844,6.370309506855709,5.800154577843386,10.01550836676949,0.0,3.4080067825794687,0.08199945215950714,3.49028608513996
Superconductor,xgboost,rfe,0.25,6.8364350407584356,116.88879610318666,6.790134024581945,2.9113373023864364,10.805602646061088,9.300937544078334,5.780668501835317,0.09011116708396,15.172032976832707
Superconductor,xgboost,rfe,0.5,7.269764181606643,104.19726945499967,6.764387598638099,4.595222662714152,10.241304139552359,8.315304381957976,3.7234950550016945,0.08089547335985113,12.119997922899202
Superconductor,xgboost,rfe,0.75,7.259516287869294,101.2526418137406,6.791935147232303,4.421195545279096,10.05640946910862,9.300937544078334,5.5120382956590035,0.09343485210207288,14.906724839600502
Superconductor,xgboost,rfe,1.0,7.471729889738241,99.47977575800844,6.370309506855709,5.800154577843386,10.01550836676949,0.0,3.4080067825794687,0.08199945215950714,3.49028608513996
Superconductor,xgboost,shap,0.25,7.581356672245469,108.03219668845036,7.057745493252743,4.613110719720437,10.38816292006374,24.431789621880743,3.795502815922955,0.08020485115470359,28.307821177820443
Superconductor,xgboost,shap,0.5,7.30887333038346,101.98903898200024,6.251141882376895,5.298933308940308,10.139069388652597,22.823095782120944,3.39620319187874,0.07712967789964745,26.297064812297467
Superconductor,xgboost,shap,0.75,7.12444613788426,99.80652269306653,6.385031836926401,4.67264663008015,9.984078844351215,24.431789621880743,3.7265282005560585,0.07737029936048198,28.236171742617152
Superconductor,xgboost,shap,1.0,7.471729889738241,99.47977575800844,6.370309506855709,5.800154577843386,10.01550836676949,0.0,3.4080067825794687,0.08199945215950714,3.49028608513996
Superconductor,xgboost,tree,0.25,7.431650864924926,108.54266049808355,6.641165280518903,4.897489717685014,10.412634887631139,16.33358491668012,3.869296112039592,0.08428168058162551,20.28749311225838
Superconductor,xgboost,tree,0.5,7.544044022296666,102.44835169822514,6.33434844085644,6.049534198027244,10.157680489347115,15.38611449680291,3.382138858976541,0.07784084159997287,18.846422653259943
Superconductor,xgboost,tree,0.75,7.145061445637117,99.79486995303265,6.398489224562265,5.139777351909087,9.982844078053057,16.33358491668012,3.5349615143565463,0.07369084281846877,19.94256383809843
Superconductor,xgboost,tree,1.0,7.471729889738241,99.47977575800844,6.370309506855709,5.800154577843386,10.01550836676949,0.0,3.4080067825794687,0.08199945215950714,3.49028608513996
