dataset,model,strategy,k_pct,fold,repeat_seed,rmse,mae,mape,mse,selection_time_s,train_time_s,predict_time_s,total_time_s
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,7,42,2006.9970183836645,1224.6707531056368,0.6085159760755519,4028037.031800919,149.45874550001463,7.9709407160116825,0.14440586100681685,157.57409207703313
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,7,42,1989.5418310034854,1206.7866397844052,0.5932565148881784,3958276.697312701,171.55096869700355,9.0885934609978,0.28479186398908496,180.92435402199044
Allstate,xgboost,native_fi,0.05,1,123,2244.339906380237,1435.071592989057,0.8021273931077929,5037061.615370852,1.7630227375775576e-06,7.750757515983423,0.04312435499741696,7.793883634003578
Allstate,xgboost,native_fi,0.1,1,123,2096.215024989998,1343.124386243018,0.7463561544692915,4394117.430993817,1.4129909686744213e-06,7.687439349014312,0.06445903799613006,7.751899800001411
Allstate,xgboost,native_fi,0.15,1,123,2027.88878765683,1262.0403585649487,0.667880480302756,4112332.9351042877,1.2720120139420033e-06,8.131307254981948,0.06732582399854437,8.198634350992506
Allstate,xgboost,native_fi,0.25,1,123,1944.718267504234,1215.3618979947487,0.6344622628792734,3781929.1399646695,1.3629905879497528e-06,7.088127833994804,0.1141932200116571,7.202322416997049
Allstate,xgboost,native_fi,0.5,1,123,1950.4471063116066,1201.793736384545,0.6163046241119955,3804243.91451932,1.954002073034644e-06,7.471793784003239,0.23353170999325812,7.70532744799857
Allstate,xgboost,baseline,1.0,1,123,1950.7748996297962,1202.984986911667,0.6158544273541372,3805522.7090256414,2.6949855964630842e-06,8.612981993996073,0.5024049830099102,9.11538967199158
Allstate,xgboost,custom_shap_rfe,0.05,10,42,2299.656592029664,1399.6498214222372,0.7192801003498202,5288420.441265489,3.526598447933793e-05,8.05382931602071,0.04640474301413633,8.100269325019326
Allstate,xgboost,custom_shap_rfe,0.1,10,42,2119.1096888061415,1300.9928260370928,0.669060887234795,4490625.873192062,1.0468997061252594e-05,7.884359887975734,0.07694390398683026,7.961314260959625
Allstate,xgboost,custom_shap_rfe,0.15,10,42,1964.81109725507,1208.6448514428089,0.6133111176973582,3860482.647896672,9.579001925885677e-06,8.065663380984915,0.09930936398450285,8.164982323971344
Allstate,xgboost,custom_shap_rfe,0.25,10,42,1967.8292794128154,1198.7613825272222,0.6043333911120308,3872352.0729143606,9.818002581596375e-06,8.323202380008297,0.1687107699981425,8.491922968009021
Allstate,xgboost,custom_shap_rfe,0.5,10,42,1938.2730225701364,1190.286366539518,0.6013241981223637,3756902.3100231723,9.508017683401704e-06,9.171339902997715,0.29016707197297364,9.461516482988372
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,8,42,2230.1200009173235,1402.5020626566588,0.7352421634636519,4973435.218491483,125.90144455101108,7.93102832097793,0.03840192302595824,133.87087479501497
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,8,42,1978.3705443663316,1290.984905530594,0.6892881009796715,3913950.0108163357,131.9327943600074,8.402749388013035,0.060853313974803314,140.39639706199523
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,8,42,1897.8347352069434,1203.7688873174338,0.6145067016902055,3601776.6821580087,118.68346462197951,7.8684594120131806,0.10348481000983156,126.65540884400252
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,8,42,1895.106207831707,1208.5319174819208,0.6200199024344798,3591427.5389622734,147.36749839500408,7.45399011997506,0.11534894400392659,154.93683745898306
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,8,42,1882.7527090392553,1189.0183905425997,0.6033349648604239,3544757.7633946547,183.39825508001377,8.948284486978082,0.26468505497905426,192.6112246219709
Allstate,xgboost,native_fi,0.05,2,123,2156.139683887986,1442.0297702337505,0.8206001563620732,4648938.336436585,2.0239967852830887e-06,7.848477620980702,0.03974055399885401,7.888220198976342
Allstate,xgboost,native_fi,0.1,2,123,2021.3241726341582,1335.099214947878,0.7355516862990291,4085751.410875164,1.281994627788663e-06,7.561165624996647,0.06451066699810326,7.625677573989378
Allstate,xgboost,native_fi,0.15,2,123,1928.7455861038823,1247.097392314953,0.6558997061440416,3720059.5359152085,1.333013642579317e-06,8.133217750000767,0.06580840799142607,8.199027491005836
Allstate,xgboost,native_fi,0.25,2,123,1887.9810180204206,1214.5479365888286,0.6358071164004512,3564472.3244054234,1.5129917301237583e-06,6.895915150991641,0.10651931501342915,7.0024359789968
Allstate,xgboost,native_fi,0.5,2,123,1867.726805192371,1192.897167990011,0.6169133935868798,3488403.418834101,1.962995156645775e-06,7.483776570006739,0.23399954798514955,7.7177780809870455
Allstate,xgboost,baseline,1.0,2,123,1864.5847351977338,1191.9370348892926,0.6179868357781424,3476676.234732403,2.895016223192215e-06,9.015231990022585,0.44411191999097355,9.459346805029782
Allstate,xgboost,custom_shap_rfe,0.05,1,123,2323.840291897204,1414.884027897941,0.7353995651045151,5400233.702244884,4.392300616018474e-05,6.301385711005423,0.043999509973218665,6.345429143984802
Allstate,xgboost,custom_shap_rfe,0.1,1,123,2129.783739740996,1316.7658780760266,0.6801849395651278,4535978.778065143,1.1702009942382574e-05,6.306107493001036,0.06922426100936718,6.375343456020346
Allstate,xgboost,custom_shap_rfe,0.15,1,123,1965.627771763471,1216.0581590210068,0.6238431016859153,3863692.5371278278,1.0611023753881454e-05,7.603691698983312,0.15421435600728728,7.757916666014353
Allstate,xgboost,custom_shap_rfe,0.25,1,123,1938.400459847823,1205.163230386765,0.6177060242804577,3757396.342738251,1.0299001587554812e-05,9.203018108004471,0.14429056900553405,9.347318976011593
Allstate,xgboost,custom_shap_rfe,0.5,1,123,1945.3923436320983,1204.3789342481277,0.6166855133657138,3784551.370662388,9.428011253476143e-06,9.569770373986103,0.28267032201983966,9.852450124017196
Allstate,xgboost,native_fi,0.05,3,123,2228.217547507015,1443.5854362237585,0.7921730644806919,4964953.439018176,1.121981767937541e-06,8.360953279014211,0.038075568998465315,8.399029969994444
Allstate,xgboost,native_fi,0.1,3,123,2148.0039443780574,1354.6410480345642,0.7329304874626543,4613920.9450636925,1.1119991540908813e-06,8.22820539798704,0.06507757800864056,8.293284087994834
Allstate,xgboost,native_fi,0.15,3,123,2008.907905875207,1258.8180538331114,0.6466315068756778,4035710.97428791,1.4320248737931252e-06,8.226789787004236,0.09629714497714303,8.323088364006253
Allstate,xgboost,native_fi,0.25,3,123,1901.0344376340036,1214.970272782811,0.6142717031852586,3613931.9330704324,1.1520169209688902e-06,8.500411358982092,0.1533607640012633,8.653773275000276
Allstate,xgboost,native_fi,0.5,3,123,1890.1338693534456,1202.3631771938742,0.6002940113608795,3572606.0440770276,2.0239967852830887e-06,9.18459050700767,0.29109675201470964,9.475689283019165
Allstate,xgboost,baseline,1.0,3,123,1890.140710054332,1201.01902170238,0.6004267758370738,3572631.9038046943,2.735003363341093e-06,10.245726847992046,0.5536595909798052,10.799389173975214
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,9,42,2210.5084092131356,1392.0757763389242,0.7187392296010171,4886347.427201986,125.00973697399604,7.919005969015416,0.03691191799589433,132.96565486100735
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,9,42,2015.9670624739692,1286.9594001950634,0.673166670884688,4064123.196979925,123.27074727800209,6.757902120007202,0.06002601300133392,130.08867541101063
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,9,42,1921.1506573503966,1200.9699660824613,0.6052030369808475,3690819.848237861,126.39016242799698,8.757100146991434,0.07189387400285341,135.21915644899127
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,9,42,1927.9006031970903,1204.873537275999,0.6092946349400811,3716800.7358077047,150.4202984100266,7.2232291719992645,0.10332846801611595,157.74685605004197
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,9,42,1910.0570132954342,1187.8350209884964,0.5956446597193822,3648317.7940390743,173.1934113400057,7.448972227983177,0.22766813900670968,180.87005170699558
Allstate,xgboost,custom_shap_rfe,0.05,2,123,2195.0778765784626,1393.082552231989,0.738568761055681,4818366.884244212,3.001699224114418e-05,8.27224754699273,0.040908190014306456,8.313185753999278
Allstate,xgboost,custom_shap_rfe,0.1,2,123,2027.112871866152,1298.4788920024137,0.6789965362176732,4109186.5952854385,1.0669988114386797e-05,8.291452619014308,0.07458070098073222,8.366043989983154
Allstate,xgboost,custom_shap_rfe,0.15,2,123,1891.9361564417172,1211.8230683197567,0.6269642566080235,3579422.420051458,1.0490010026842356e-05,8.416619555995567,0.10014238001895137,8.516772426024545
Allstate,xgboost,custom_shap_rfe,0.25,2,123,1870.3614958273656,1198.712013971917,0.6208451853238565,3498252.1250735805,1.0320014553144574e-05,8.633636286016554,0.11030492800637148,8.743951534037478
Allstate,xgboost,custom_shap_rfe,0.5,2,123,1860.3589450159184,1192.5666208546913,0.618285633874815,3460935.4043007405,9.688024874776602e-06,9.128027958999155,0.2494044629856944,9.377442110009724
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,10,42,2256.035590424302,1382.7439101088507,0.7224914194307587,5089696.585261128,121.5470932550088,5.8165766109887045,0.04231597899342887,127.40598584499094
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,10,42,1984.5207126388575,1269.7194167622954,0.6577519919858309,3938322.4588926393,132.92949628600036,8.113524006010266,0.057666977983899415,141.10068726999452
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,10,42,1964.0010560067474,1208.515671596101,0.6132920296797248,3857300.147995619,121.93650784800411,6.963478793011745,0.08914257900323719,128.9891292200191
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,10,42,1967.1545146035692,1208.349550826627,0.6153277026330323,3869696.8843252035,146.7396527779929,7.752230807993328,0.13348718199995346,154.62537076798617
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,10,42,1946.7084765038069,1190.488156684218,0.6008595695981997,3789673.892491773,182.01074901298853,9.314314888004446,0.2944813880021684,191.61954528899514
Allstate,xgboost,native_fi,0.05,4,123,2189.790719447081,1445.4926964818653,0.9593196735257318,4795183.394976565,1.4120014384388924e-06,7.5226325529802125,0.03707283400581218,7.559706798987463
Allstate,xgboost,native_fi,0.1,4,123,2070.78773082275,1342.0755283570268,0.8715531802313802,4288161.826126034,1.281994627788663e-06,7.3279230070183985,0.06016715298756026,7.3880914420005865
Allstate,xgboost,native_fi,0.15,4,123,1961.1757103577868,1243.2889117094574,0.7662377338640854,3846210.16689737,1.2420059647411108e-06,8.224219972005812,0.07798649498727173,8.302207708999049
Allstate,xgboost,native_fi,0.25,4,123,1946.2073362801818,1217.4650448880643,0.725320360272965,3787722.995790801,1.3030075933784246e-06,8.383774181012996,0.15563133399700746,8.539406818017596
Allstate,xgboost,native_fi,0.5,4,123,1925.1177011378318,1197.806908054141,0.698595441077427,3706078.16323421,1.6730045899748802e-06,9.186149718996603,0.29893853797693737,9.48508992997813
Allstate,xgboost,baseline,1.0,4,123,1922.6918180072435,1196.9059712272392,0.6949332901977398,3696743.8270319994,2.8449867386370897e-06,9.344706894014962,0.4933736279781442,9.838083366979845
Allstate,xgboost,custom_shap_rfe,0.05,3,123,2219.627963685149,1406.0595203577914,0.7110399212995605,4926748.297173081,2.628899528644979e-05,7.7273464479949325,0.04099216900067404,7.768364905990893
Allstate,xgboost,custom_shap_rfe,0.1,3,123,2021.1392302446839,1309.1442046494267,0.6605350923484898,4085003.788034073,1.584002166055143e-05,8.422896852978738,0.0624580409785267,8.485370733978925
Allstate,xgboost,custom_shap_rfe,0.15,3,123,1891.5082830541344,1217.3036674539699,0.6117784592272555,3577803.5848623994,1.0880990885198116e-05,8.386706927005434,0.10481072901166044,8.49152853700798
Allstate,xgboost,custom_shap_rfe,0.25,3,123,1872.2284516789505,1205.4136006321419,0.6036254549441472,3505239.3752761604,1.0610005119815469e-05,8.583447084005456,0.17006270700949244,8.753520401020069
Allstate,xgboost,custom_shap_rfe,0.5,3,123,1875.6416126854613,1198.3819661529205,0.597790928261845,3518031.459237318,1.0299001587554812e-05,9.122596451023128,0.31099775998154655,9.433604510006262
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,1,123,2282.648692840073,1411.4234207762636,0.7509414770962818,5210485.0549244955,127.30498413799796,6.389307121979073,0.037956874002702534,133.73224813397974
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,1,123,2022.9094713563588,1306.825232434528,0.7059263937480793,4092162.7293032636,122.40248026698828,6.849890626996057,0.04463409900199622,129.29700499298633
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,1,123,1963.1090358906256,1216.0011668475079,0.6238293960372953,3853797.0867954213,122.09168272299576,5.2478730760049075,0.07500638501369394,127.41456218401436
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,1,123,1957.6796304168402,1207.8074101528275,0.6202364311045807,3832509.535349016,153.74074509798083,8.318829000985716,0.1460494640050456,162.2056235629716
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,1,123,1950.8655585262456,1202.4867572392257,0.6155146797489254,3805876.42744392,171.45031097601168,8.953100878017722,0.2747807920095511,180.67819264603895
Allstate,xgboost,native_fi,0.05,5,123,2125.5145320651673,1427.4856948445465,0.7995079630320272,4517812.026020207,1.3129902072250843e-06,7.887337053020019,0.036704249010654166,7.9240426150208805
Allstate,xgboost,native_fi,0.1,5,123,1986.001472545304,1316.8635938588989,0.7136919241182155,3944201.848952116,1.8129940144717693e-06,7.890741896000691,0.0617847690009512,7.952528477995656
Allstate,xgboost,native_fi,0.15,5,123,1925.9478299930695,1257.1886039981505,0.6572796176011564,3709275.0438550133,1.7929996829479933e-06,8.02090546200634,0.08559211299871095,8.106499368004734
Allstate,xgboost,native_fi,0.25,5,123,1870.8173868850638,1207.0443050763722,0.6170263563012119,3499957.695071459,1.6739941202104092e-06,8.472489227016922,0.15315125999040902,8.625642161001451
Allstate,xgboost,native_fi,0.5,5,123,1845.6082020657611,1187.0553572879812,0.6041175508234736,3406269.6355324113,1.9440194591879845e-06,8.346905536978738,0.23199567600386217,8.57890315700206
Allstate,xgboost,baseline,1.0,5,123,1842.930240469823,1186.369422328693,0.6003029545099562,3396391.87123816,2.754997694864869e-06,8.556502350023948,0.507626143982634,9.064131249004276
Allstate,xgboost,custom_shap_rfe,0.05,4,123,2251.880640691827,1405.9750518399533,0.8206476240150857,5070966.419922633,4.6316999942064285e-05,7.88881477699033,0.04202853699098341,7.930889630981255
Allstate,xgboost,custom_shap_rfe,0.1,4,123,2092.9727464393886,1311.7605376359784,0.7588588877755957,4380534.917338038,1.8494989490136504e-05,8.475805260997731,0.06286066098255105,8.538684416969772
Allstate,xgboost,custom_shap_rfe,0.15,4,123,1946.6798699531125,1212.9839260913523,0.7018036887117366,3789562.516080667,1.0029005352407694e-05,8.037390075012809,0.09721478002029471,8.134614884038456
Allstate,xgboost,custom_shap_rfe,0.25,4,123,1936.6573593467037,1202.1766668345954,0.6950693476465254,3750641.7275117473,1.0791001841425896e-05,8.296203715988668,0.14186820600298233,8.438082712993491
Allstate,xgboost,custom_shap_rfe,0.5,4,123,1925.4117740467207,1196.2571806144877,0.691497085097037,3707210.4996377397,9.078008588403463e-06,9.492542160995072,0.27118354800040834,9.763734787004068
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,2,123,2127.757699559687,1365.9780404725313,0.7329037772117757,4527352.828035532,122.29836485700798,5.919783739984268,0.03670399801922031,128.25485259501147
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,2,123,1964.0978048055993,1273.1641658856206,0.6712467714046179,3857680.186842174,133.14079878199846,6.531122174987104,0.057479975977912545,139.72940093296347
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,2,123,1892.5467337404723,1211.869109196043,0.6269676521588546,3581733.13939173,121.7829794610152,8.322817953012418,0.10635490698041394,130.21215232100803
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,2,123,1888.8885252347009,1214.029350967083,0.6337061888092625,3567899.8607633235,140.55934038799023,8.539023296994856,0.16160838800715283,149.25997207299224
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,2,123,1866.055275134246,1193.0770352315456,0.6182616558980982,3482162.289856346,185.05163604702102,9.491271181002958,0.25845551400561817,194.8013627420296
Allstate,xgboost,native_fi,0.05,6,123,2153.0844072552222,1417.1634749806162,0.7544251800755079,4635772.464765572,1.3530079741030931e-06,8.016930803016294,0.04006110000773333,8.056993256032001
Allstate,xgboost,native_fi,0.1,6,123,1999.5396095749927,1318.3206391506144,0.699988733103681,3998158.6502593146,1.1420052032917738e-06,7.938761211000383,0.059299404005287215,7.998061757010873
Allstate,xgboost,native_fi,0.15,6,123,1931.4215062157361,1234.277926319936,0.6211890926228537,3730389.0346726626,1.3429962564259768e-06,7.985266345989658,0.07552876300178468,8.060796451987699
Allstate,xgboost,native_fi,0.25,6,123,1880.0904796967386,1194.5566316569286,0.591919046058896,3534740.2118463125,1.3820244930684566e-06,8.07928876701044,0.1392630240006838,8.218553173035616
Allstate,xgboost,native_fi,0.5,6,123,1896.1343816740646,1183.4713208731212,0.5793282328132662,3595325.5933664874,1.8840073607861996e-06,8.78647911400185,0.2535484730033204,9.04002947101253
Allstate,xgboost,baseline,1.0,6,123,1891.361171560052,1183.7408169636042,0.5803987317000314,3577247.0812850124,2.795015461742878e-06,9.826415109011577,0.4937841579958331,10.320202062022872
Allstate,xgboost,custom_shap_rfe,0.05,5,123,2181.4145289453436,1402.3526736787264,0.7147816025842415,4758569.347093835,3.0177005100995302e-05,4.693919554003514,0.045448587014107034,4.739398318022722
Allstate,xgboost,custom_shap_rfe,0.1,5,123,2010.7693898044135,1297.488062121603,0.6647315115072711,4043193.5389744136,1.1702009942382574e-05,8.402101254003355,0.059843981987796724,8.461956938001094
Allstate,xgboost,custom_shap_rfe,0.15,5,123,1868.9143954914366,1205.8503069158278,0.6137923694841377,3492841.017675122,1.0810006642714143e-05,8.991543931973865,0.10442559298826382,9.095980334968772
Allstate,xgboost,custom_shap_rfe,0.25,5,123,1847.4918509632953,1193.321382472995,0.6063926391396279,3413226.139375783,1.0279996786266565e-05,8.345339936000528,0.1693380399956368,8.51468825599295
Allstate,xgboost,custom_shap_rfe,0.5,5,123,1838.7928075511838,1185.3079851089258,0.6011378395946411,3381158.989101965,1.1472002370283008e-05,8.9773995129799,0.30531635001534596,9.282727334997617
Allstate,xgboost,native_fi,0.05,7,123,2213.8874453665826,1453.495338350489,0.7905896467805691,4901297.620751774,1.1920055840164423e-06,8.071892687003128,0.038944390980759636,8.110838269989472
Allstate,xgboost,native_fi,0.1,7,123,2085.56926459592,1354.706062124766,0.723353331198105,4349599.157427166,1.2319942470639944e-06,8.230304275988601,0.05674293401534669,8.287048441998195
Allstate,xgboost,native_fi,0.15,7,123,1994.2290929899375,1263.611975370681,0.6383959143462197,3976949.6753274687,1.3319950085133314e-06,8.538563975016586,0.08760129899019375,8.626166606001789
Allstate,xgboost,native_fi,0.25,7,123,1927.9723471288685,1216.5594914843255,0.6045544736237805,3717077.371293598,1.1730007827281952e-06,8.443072080990532,0.15410422201966867,8.597177476010984
Allstate,xgboost,native_fi,0.5,7,123,1944.8111988235055,1209.8108497973549,0.5953070173137043,3782290.5990693206,1.962995156645775e-06,9.086211319023278,0.2673089090094436,9.353522191027878
Allstate,xgboost,baseline,1.0,7,123,1944.006012210225,1209.8772402401828,0.5951047130416197,3779159.375509501,2.7850037440657616e-06,9.884908435022226,0.5261940239870455,10.411105244013015
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,3,123,2159.909237653645,1385.3245259546686,0.7183438639560681,4665207.914901551,124.18213655299041,7.270338764006738,0.04174955902271904,131.49422487601987
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,3,123,2045.3015704747158,1302.4045028375383,0.6651574776317777,4183258.514186339,124.03869321898674,6.877372349990765,0.03115308200358413,130.94721865098109
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,3,123,1892.313800171578,1217.3384823385416,0.6117582374364476,3580851.5183197986,124.23429011099506,8.955310333985835,0.11550446198089048,133.3051049069618
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,3,123,1919.2008443448117,1223.099606400249,0.6171194216155779,3683331.8809338384,154.12449869001284,8.137798187992303,0.14930419399752282,162.41160107200267
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,3,123,1887.414880335108,1201.3793045041355,0.6004162724754478,3562334.93051039,172.17081351598608,7.437710112979403,0.2051742390030995,179.81369786796859
Allstate,xgboost,custom_shap_rfe,0.05,6,123,2255.3506366638935,1409.252860106644,0.6952004339750926,5086606.49430023,3.735002246685326e-05,7.740383166004904,0.049688248021993786,7.790108764049364
Allstate,xgboost,custom_shap_rfe,0.1,6,123,2085.396985446531,1308.8865879807518,0.646837441197543,4348880.586909478,1.0249001206830144e-05,8.055432613007724,0.061718423006823286,8.117161285015754
Allstate,xgboost,custom_shap_rfe,0.15,6,123,1934.6540942100294,1204.291953769577,0.5907555961150313,3742886.4642436295,1.0660005500540137e-05,8.150777270988328,0.10023819300113246,8.251026123994961
Allstate,xgboost,custom_shap_rfe,0.25,6,123,1919.5920708431875,1193.3371245464107,0.5831942439508,3684833.718444037,1.0449992259964347e-05,8.294526782992762,0.15698109599179588,8.451518328976817
Allstate,xgboost,custom_shap_rfe,0.5,6,123,1900.7451371060213,1186.7133706263153,0.5803237165300207,3612832.0762321874,9.858020348474383e-06,8.94062868799665,0.2889383900037501,9.229576936020749
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,4,123,2211.1858296182845,1404.411426334041,0.8641777664785498,4889342.773104701,120.92194530798588,6.7552355590160005,0.04052250200766139,127.71770336900954
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,4,123,2027.7614221612357,1300.949191215729,0.8126337706438603,4111816.3852053573,128.30010997102363,7.972923371009529,0.06815246798214503,136.3411858100153
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,4,123,1940.9888977417722,1212.9938113895957,0.6994618739793166,3767437.90115682,121.45639207199565,5.121477723005228,0.0641212229966186,126.6419910179975
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,4,123,1946.1142510803875,1213.5552251064198,0.72047807048709,3787360.6782581774,146.85380324098514,5.50812564601074,0.11160059701069258,152.47352948400658
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,4,123,1925.305614733104,1197.3744798790892,0.6932570811446611,3706801.710122816,181.15399642000557,9.434063038992463,0.26271099399309605,190.85077045299113
Allstate,xgboost,native_fi,0.05,8,123,2273.18121178083,1457.8297898318958,0.8352251632915298,5167352.821593363,1.2320233508944511e-06,7.85552339500282,0.040660783008206636,7.896185410034377
Allstate,xgboost,native_fi,0.1,8,123,2233.115199308133,1366.4736562871813,0.774331878325037,4986803.493381002,1.241976860910654e-06,7.670565646985779,0.04745326499687508,7.718020153959515
Allstate,xgboost,native_fi,0.15,8,123,2168.9099346852004,1297.1250140181212,0.710278398957931,4704170.304776161,1.6030098777264357e-06,6.719501570012653,0.06213134399149567,6.781634517014027
Allstate,xgboost,native_fi,0.25,8,123,2163.6444691699385,1235.3118150136427,0.6518132750256174,4681357.388969665,1.3020180631428957e-06,7.416103046009084,0.12478712902520783,7.540891477052355
Allstate,xgboost,native_fi,0.5,8,123,2147.131002458206,1213.7474316797768,0.6298677445424268,4610171.541717179,6.9029920268803835e-06,8.092155942984391,0.25318864500150084,8.345351490977919
Allstate,xgboost,baseline,1.0,8,123,2155.181492769996,1215.2879202835745,0.6321842640885517,4644807.266778309,2.8859940357506275e-06,10.136597995995544,0.546808247017907,10.683409129007487
Allstate,xgboost,custom_shap_rfe,0.05,7,123,2365.254630119098,1422.9991395598665,0.7070560573047573,5594429.46529983,2.5748013285920024e-05,7.146163791010622,0.053833597979974,7.200023137003882
Allstate,xgboost,custom_shap_rfe,0.1,7,123,2134.6186738562565,1315.8691830286173,0.6574589931858914,4556596.882775843,1.0880001354962587e-05,8.091016513004433,0.08112427400192246,8.17215166700771
Allstate,xgboost,custom_shap_rfe,0.15,7,123,1969.8260834609766,1221.9551889095128,0.6053574049071699,3880214.7990832105,1.0660005500540137e-05,8.637850911007263,0.07025989901740104,8.708121470030164
Allstate,xgboost,custom_shap_rfe,0.25,7,123,1971.665201298036,1214.796458508954,0.5983995332317373,3887463.666009625,1.1230993550270796e-05,8.687778610998066,0.1635623989859596,8.851352240977576
Allstate,xgboost,custom_shap_rfe,0.5,7,123,1949.5185530982938,1209.8222326429393,0.5949804074516013,3800622.5888744644,1.0570016456767917e-05,9.381015721999574,0.27197507399250753,9.653001366008539
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,5,123,2150.0495098144233,1396.566855359073,0.7251577789442017,4622712.894653242,127.11554022401106,6.386323680984788,0.03554884501500055,133.53741275001084
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,5,123,1976.4360683772372,1291.7944166719212,0.6743601014091756,3906299.5323824715,122.47676912599127,7.847838557005161,0.050482418009778485,130.3750901010062
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,5,123,1868.5655520449006,1205.6882678583058,0.613759101408879,3491537.222288864,122.20310002501355,7.292858563014306,0.10690721098217182,129.60286579901003
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,5,123,1867.027466836171,1205.1642938188345,0.616392240823583,3485791.5619206894,152.548834635003,8.68191651199595,0.14686040702508762,161.37761155402404
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,5,123,1842.8211607473427,1186.0992447306487,0.6016397906105048,3395989.8304981836,175.53408211900387,9.093277179985307,0.28648667901870795,184.91384597800788
Allstate,xgboost,native_fi,0.05,9,123,2173.597266398014,1417.828901435642,0.7780613716046804,4724525.07649292,1.4629913493990898e-06,7.897550434980076,0.032731824001530185,7.930283721972955
Allstate,xgboost,native_fi,0.1,9,123,1996.9129021814188,1323.0434116105403,0.7205814939262495,3987661.1388986167,1.4829856809228659e-06,7.903384586999891,0.05625062400940806,7.95963669399498
Allstate,xgboost,native_fi,0.15,9,123,1912.6624177353222,1236.8593949108601,0.6394385374514248,3658277.524217128,1.8129940144717693e-06,7.920641117001651,0.09809701700578444,8.01873994700145
Allstate,xgboost,native_fi,0.25,9,123,1868.1268592727956,1202.8411769756215,0.6132652699346118,3489897.9623364396,1.321983290836215e-06,8.029253929998958,0.13131820599664934,8.160573457978899
Allstate,xgboost,native_fi,0.5,9,123,1847.8790113108003,1187.2406719235921,0.5988972027404228,3414656.8404429806,2.0040024537593126e-06,7.4525031259981915,0.2349690959963482,7.6874742259969935
Allstate,xgboost,baseline,1.0,9,123,1849.9686195315433,1186.5722435326784,0.5980385572761218,3422383.893251444,3.075983840972185e-06,8.461798108997755,0.44665534698287956,8.908456531964475
Allstate,xgboost,custom_shap_rfe,0.05,8,123,2488.887593497058,1421.9134574691784,0.7452728422811243,6194561.4530635765,1.8253980670124292e-05,7.802647976001026,0.05246433199499734,7.855130561976694
Allstate,xgboost,custom_shap_rfe,0.1,8,123,2295.69151265195,1327.4439712132896,0.6951137766941625,5270199.521262198,1.0920019121840596e-05,8.172947689017747,0.08084804200916551,8.253806651046034
Allstate,xgboost,custom_shap_rfe,0.15,8,123,2168.527641152304,1230.6509151293449,0.6435954365275676,4702512.130441576,1.7974001821130514e-05,8.821144051995361,0.13927336400956847,8.96043539000675
Allstate,xgboost,custom_shap_rfe,0.25,8,123,2162.4441795106795,1222.5771523949325,0.636167505999044,4676164.829499615,1.2073025573045015e-05,8.998453331005294,0.17292206099955365,9.17138746503042
Allstate,xgboost,custom_shap_rfe,0.5,8,123,2151.0166396585796,1215.4157591803719,0.6313714184225679,4626872.584088087,1.0490010026842356e-05,9.356011754018255,0.26816307299304754,9.624185317021329
